name,count,mean mean,mean std,std mean,std std
Average stretch,9,43.535653006871655,18.29592288201354,164.3517073490946,112.7905148499152
AvrParadigmEntropyBool,9,0.05140109385658114,0.024544224704738056,0.16364525346193334,0.04596760523768754
AvrParadigmEntropyCount,9,0.04177171924613964,0.020819612413647968,0.14117817367672533,0.04057138131632452
AvrParadigmEntropyFraction,9,0.00801347447953509,0.007414502419379889,0.060841688533108895,0.03151552338381778
AvrParadigmGiniBool,9,0.29640681249529416,0.06631273262574201,0.39552262961040763,0.0325756542327335
AvrParadigmGiniCount,9,0.29160293949749866,0.06625094825136904,0.3950421984655229,0.03314101400232249
AvrParadigmGiniFraction,9,0.3913749620720004,0.0579391540990059,0.45139528342326674,0.011918739103554359
Max stretch,9,43.53730788783803,18.296048418800837,164.35269060279276,112.78963782057598
MaxParadigmEntropyBool,9,0.1139014889353925,0.04812165887331664,0.2965502944309366,0.06516926175260122
MaxParadigmEntropyCount,9,0.09708799911265832,0.04086099096927019,0.2661377786794963,0.0580512234909694
MaxParadigmEntropyFraction,9,0.024541613059047767,0.018946282237223704,0.137261226131299,0.06143420184303749
MaxParadigmGiniBool,9,0.39023951478900526,0.07291469007732002,0.4682396186202226,0.02501814379767335
MaxParadigmGiniCount,9,0.3863530791808732,0.07327780320424661,0.46895678005614155,0.02565208151406339
MaxParadigmGiniFraction,9,0.45787275709748193,0.06307355981389871,0.4922112142627857,0.009487284064888992
Min stretch,9,43.53425037378943,18.296221560695564,164.3509023771363,112.79130048195665
SumParadigmEntropyBool,9,0.3206527219819914,0.1823308650958596,1.47063359687773,0.993105186004451
SumParadigmEntropyCount,9,0.23706896170951108,0.12444688038945466,1.0234719069207985,0.4934835557608503
SumParadigmEntropyFraction,9,0.05420466517140071,0.05999402632377835,0.3966472618468637,0.36958559832905835
SumParadigmGiniBool,9,1.3429477763250126,0.4324197377218317,3.87093653185861,1.4071472360725743
SumParadigmGiniCount,9,1.3055207223888026,0.41620975582212455,3.74895070572374,1.2981928116316146
SumParadigmGiniFraction,9,1.8058371847826686,0.5329544585221007,5.158840839497766,1.8566945537496615
Switch count,9,2.863135130554016,2.095436565492767,13.65828744787139,15.235280779691724
