name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
FunctionalScoreBool,8,7.829309446774252,5.684491558792865,53.25226138978047,9.359150393427331,0.07305026290705027,0.047100354827544176
HasCurrying,8,8.24023750002505,7.0760207534532125,27.50308343261121,44.657061008129645,0.0232163003487129,0.018133756576844354
HasFunctionCalls,8,7.9885382847302555,6.253874917533579,22.67092543354506,31.910413755550547,0.024044818363012338,0.021814090844852776
HasFunctionParameters,8,6.300897358332658,4.347009875581134,53.86521184759836,42.46558212253158,0.019691644018394537,0.01091412336243548
HasFunctions,8,7.6123106950125905,5.279801767140874,50.327778764695225,10.982323370487636,0.06441108599076757,0.032702790635316926
HasHigherOrderCalls,8,7.926274645882472,5.350381900514951,47.30798274268154,12.928864391476948,0.06709461136324293,0.028975751289819347
HasInnerVariableAssignment,8,14.946476452652929,10.661715637357382,13.629540567978832,22.436340294827396,0.05041102801347769,0.03853101684616251
HasLazyValues,8,10.549578491405267,5.465386150600798,17.69069783914634,33.711483829544065,0.03830799199249429,0.046180245761395095
HasMultipleParameterLists,8,8.192635638682656,7.464961225961611,41.78657113329921,29.481850712578083,0.045163715154118725,0.0399577281112228
HasNestedMethods,8,14.244445238702388,12.23799258392616,13.477274961507895,5.0888036387463345,0.07466430479636638,0.043412711091167774
HasOuterVariableAssignment,8,7.966414213342376,5.005441946254899,20.3871706716994,32.93876859577319,0.018947047589166575,0.023637448307607178
HasOuterVariableUsage,8,9.261540935046964,7.380525916153731,45.307023659193035,45.498348491906654,0.03581338380551975,0.03288815608019398
HasPatternMatching,8,11.79482744970848,8.473833469952922,41.04877727037548,12.481377451787118,0.12476425187955525,0.05550268239358718
HasPointsBool,8,7.097742189808336,5.45106551999395,81.28045858375832,9.674581422629977,0.08111452247592839,0.0464902765863908
HasSideEffectCalls,8,9.682303004438154,6.116859138438889,25.826769499130766,18.958248351179535,0.07247562937175427,0.037588201056478955
HasSideEffectFunctions,8,15.7667981090007,10.635875503432649,19.790492684936112,32.734896361910316,0.06654252655931428,0.04288453452692779
HasSideEffects,8,7.899938276813563,6.017568815738041,33.58163217692146,20.42603189384992,0.0580389005188722,0.0452519497681915
HasVariableDefinitions,8,16.35100301050387,11.571931683672666,6.309028227280312,4.497604719901395,0.05329011466394404,0.04343586043701942
HasVariables,8,10.717784639415916,5.81854547406372,23.87924080817973,30.602778661728117,0.05403457993993799,0.035578625077094306
ImperativeScoreBool,8,8.281462960242303,5.590527920441473,32.39383033361579,19.299746996632027,0.0626271739532791,0.03601394752809917
IsFunction,8,6.997241017497307,6.596135556519122,64.05776091044919,48.73698041869291,0.0179790336207312,0.014574037740374532
IsNested,8,7.273029381026512,5.308218758708429,15.855611825073227,23.123693766171336,0.014409668732996112,0.01852632905745149
IsRecursive,8,8.353953911822318,7.598677669352208,46.60400162641083,46.37352992306962,0.02383041550306995,0.018526951968827123
IsSideEffect,8,7.526981697711923,5.082662677112217,52.45300224120892,39.64510135372763,0.03796113445202692,0.02806496307396026
ParadigmScoreBool,8,6.573151168994205,5.337422223529774,56.17611562913294,18.744484473579043,0.03936246527140135,0.05027027185582594
