name,tn,fp,fn,tp,r2,precision,recall,mcc
CyclomaticComplexity,3294,627,44,73,-4.906172548865738,10.428571428571429,62.39316239316239,0.2056075616105163
DepthOfNesting,3361,560,50,67,-4.369247771696125,10.685805422647528,57.26495726495726,0.19907297080394323
LinesOfCode,3522,399,34,83,-2.8112857133515123,17.219917012448132,70.94017094017094,0.31436537706356427
SourceLinesOfCode,3489,432,38,79,-3.136961397864228,15.459882583170254,67.52136752136752,0.28507267916540785
CommentLinesOfCode,3667,254,79,38,-1.9310811606144425,13.013698630136986,32.47863247863248,0.1683840558734791
CommentDensity,3673,248,80,37,-1.887070932977589,12.982456140350877,31.62393162393162,0.16568501978048794
OutDegree,3482,439,41,76,-3.224981853137935,14.757281553398057,64.95726495726495,0.27033351883557105
OutDegreeDistinct,3295,626,68,49,-5.108619595995265,7.2592592592592595,41.88034188034188,0.11650047500060817
PatternSize,3467,454,54,63,-3.471439127904315,12.18568665377176,53.84615384615385,0.21218729274351933
NumberOfPatternVariables,3515,406,55,62,-3.0577429881178917,13.247863247863249,52.991452991452995,0.2234191853075108
ParadigmEntropyFraction,3921,0,117,0,-0.02983932670237155,0.0,0.0,0.0
ParadigmGiniFraction,2732,1189,47,70,-9.879328271830182,5.559968228752978,59.82905982905983,0.10683959419849552
