name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CommentDensity,8,15.114916249002743,9.394993415258442,22.97628634954775,13.301930716778871,0.11719065325599264,0.04511060000706863
CommentLinesOfCode,8,15.544107234264345,9.11388972348464,23.05986291668985,13.336519254489334,0.12302373346804689,0.048135554647727015
CyclomaticComplexity,8,11.845372735605004,7.824988583366846,42.88361571408696,9.03398177106317,0.1338206404637282,0.05322964781611099
DepthOfNesting,8,12.088875221872048,8.437657985533578,39.379511118607915,10.8599022297313,0.12659774327127696,0.05494840604034466
LinesOfCode,8,14.029445571712596,8.564388484978943,48.87423243006433,11.859865412008986,0.17849578455382611,0.08221063047591275
NumberOfPatternVariables,8,12.761591214187591,8.496037308670838,35.153165799061576,9.831401149899694,0.12829815220759688,0.06257911570500028
OutDegree,8,13.539313473439837,8.931830145151872,45.14554730724702,9.467973263364048,0.16267940949252246,0.07601703188085819
OutDegreeDistinct,8,10.375946211647431,7.586269998008901,43.71238921432984,4.829282388681791,0.11245817634820002,0.05134049159388986
ParadigmEntropyFraction,8,0.0,0.0,0.0,0.0,0.0,0.0
ParadigmGiniFraction,8,6.855508382786458,4.846617197973105,49.30873317093741,8.01832028349585,0.045151223839996785,0.033084589006089384
PatternSize,8,12.787643090503625,8.317514424312257,35.76843651952921,9.495269081573028,0.1312156642132516,0.061025928385908895
SourceLinesOfCode,8,13.713697857811596,8.564624235704784,49.046139783303886,11.01746541221582,0.1736730235170415,0.07417728158775268
