name,count,mean,std
CountCurrying,9,0.0097175657827699,0.0858650848532081
CountFunctionCalls,9,0.0425564998049437,0.2096809852765884
CountFunctionParameters,9,0.040172520432901,0.1779117659698832
CountFunctions,9,0.599720523491177,1.3035589816100506
CountHigherOrderCalls,9,0.3949763800829568,1.0994929085306844
CountInnerVariableAssignment,9,0.0418656382210246,0.4348454995712452
CountLazyValues,9,0.0194370814917624,0.1861497878322202
CountNestedDepth,9,0.0,0.0
CountNestedMethods,9,0.0906001280312094,0.4625157269564863
CountOuterVariableAssignment,9,0.0307085446875193,0.2331311150241347
CountOuterVariableUsage,9,0.0838826318909306,0.5313133696425572
CountParameterLists,9,0.1581462600390558,0.3489058192945004
CountPatternMatching,9,0.231407507799267,0.590260974745651
CountRecursiveCalls,9,0.0071581444207732,0.0887814678408158
CountSideEffectCalls,9,0.3382543232887954,1.1932789975859914
CountSideEffectFunctions,9,0.0338978008389218,0.169540669923069
CountSideEffects,9,0.8196798726200523,2.4565777867158904
CountVariableDefinitions,9,0.0256485986197575,0.2490049982574796
CountVariables,9,0.2589387031746103,1.6804145382875582
FunctionalScoreCount,9,1.805370626775588,3.453102073240932
HasPointsCount,9,0.4651108565604609,0.4298125190175386
ImperativeScoreCount,9,1.6501796871623842,7.980134584096873
IsFunction,9,0.0153687461941952,0.1017418039262953
IsSideEffect,9,0.0897203042098343,0.2416157298723434
ParadigmScoreCount,9,0.2809651334799993,0.4874512511982762
