name,tn,fp,fn,tp,r2,precision,recall,mcc
FractionRecursiveCalls,890,0,74,0,-0.08314606741573005,0.0,0.0,0.0
IsNested,890,0,74,0,-0.08314606741573005,0.0,0.0,0.0
FractionNestedMethods,890,0,74,0,-0.08314606741573005,0.0,0.0,0.0
FractionFunctions,84,806,11,63,-10.958518068630426,7.249712313003452,85.13513513513513,-0.048469885535616736
IsFunction,694,196,58,16,-2.7178256908593976,7.547169811320755,21.62162162162162,-0.0025764173370706666
HasFunctionParameters,786,104,57,17,-1.3565745520801693,14.049586776859504,22.972972972972975,0.09069956853693298
FractionHigherOrderCalls,791,99,65,9,-1.4004858791375638,8.333333333333332,12.162162162162163,0.00876589932315502
FractionFunctionCalls,14,876,0,74,-11.822107500759182,7.7894736842105265,100.0,0.035004434964432486
FractionCurrying,89,801,7,67,-10.826784087458242,7.71889400921659,90.54054054054053,0.004805556145501102
FractionPatternMatching,529,361,46,28,-4.957303370786516,7.197943444730077,37.83783783783784,-0.014780967174360119
FractionLazyValues,10,880,0,74,-11.880655936835709,7.756813417190776,100.0,0.029522060723250303
HasMultipleParameterLists,718,172,41,33,-2.117704221075007,16.097560975609756,44.5945945945946,0.1643981159191022
FunctionalScoreFraction,649,241,41,33,-3.127664743395079,12.043795620437956,44.5945945945946,0.10338191138817074
FractionVariables,890,0,74,0,-0.08314606741573005,0.0,0.0,0.0
FractionVariableDefinitions,890,0,74,0,-0.08314606741573005,0.0,0.0,0.0
FractionInnerVariableAssignment,890,0,74,0,-0.08314606741573005,0.0,0.0,0.0
FractionOuterVariableUsage,890,0,74,0,-0.08314606741573005,0.0,0.0,0.0
FractionOuterVariableAssignment,890,0,74,0,-0.08314606741573005,0.0,0.0,0.0
FractionSideEffects,26,864,2,72,-11.675736410567868,7.6923076923076925,97.2972972972973,0.0034660489263082504
IsSideEffect,26,864,2,72,-11.675736410567868,7.6923076923076925,97.2972972972973,0.0034660489263082504
FractionSideEffectCalls,3,887,0,74,-11.983115699969629,7.700312174817898,100.0,0.016110899557269406
FractionSideEffectFunctions,890,0,74,0,-0.08314606741573005,0.0,0.0,0.0
ImperativeScoreFraction,26,864,2,72,-11.675736410567868,7.6923076923076925,97.2972972972973,0.0034660489263082504
HasPointsFraction,635,255,39,35,-3.303310051624657,12.068965517241379,47.2972972972973,0.10823271589975184
ParadigmScoreFraction,653,237,40,34,-3.054479198299422,12.546125461254611,45.94594594594595,0.114391371050532
