name,count,percentage_faulty mean,percentage_faulty std,percentage_total_faults mean,percentage_total_faults std
AvgStretch,9,13.520234838155089,11.407616878578356,91.63393193642537,4.284625767176308
AvgStretchNormalized,9,13.520234838155089,11.407616878578356,91.63393193642537,4.284625767176308
MaxStretch,9,13.520234838155089,11.407616878578356,91.63393193642537,4.284625767176308
MaxStretchNormalized,9,13.520234838155089,11.407616878578356,91.63393193642537,4.284625767176308
MinStretch,9,13.520610884499511,11.407572221012531,91.63393193642537,4.284625767176308
MinStretchNormalized,9,13.520610884499511,11.407572221012531,91.63393193642537,4.284625767176308
SwitchCount,9,35.52400622338903,27.208734101727845,56.702932440121124,22.830873583208756
