name,count,mean,std
CommentDensity,9,0.007648805581881,0.0415609046072767
CommentLinesOfCode,9,0.1840472673559822,1.1246866677420058
CyclomaticComplexity,9,1.8602658788774,2.463379140257302
DepthOfNesting,9,1.1897450753186558,3.528897836636245
LinesOfCode,9,7.216986794717887,16.90288881280411
NumberOfPatternVariables,9,0.5054652880354505,2.450336115847753
OutDegree,9,5.752400960384153,15.982129720438316
OutDegreeDistinct,9,3.0173132880698352,4.83561092228441
ParadigmEntropyFraction,9,0.0,0.0
ParadigmGiniFraction,9,0.6674669867947179,0.4711915124655245
PatternSize,9,2.3927848553399214,12.891288207810677
SourceLinesOfCode,9,6.667466986794718,15.623342911115405
