name,count,mean mean,mean std,std mean,std std
FractionCurrying,9,0.0017628263329615066,0.0033735893310061133,0.0209467694777529,0.029547026173563445
FractionFunctionCalls,9,0.007743199892886089,0.003828874471091223,0.07166466489426644,0.023433716467874073
FractionFunctions,9,0.05989308276140473,0.03848930725065077,0.18887934296592698,0.06669413362178225
FractionHigherOrderCalls,9,0.021478677634419865,0.01976906419101191,0.1016963101122491,0.058914366066536196
FractionInnerVariableAssignment,9,0.00031960164754084433,0.0009125620459312859,0.004659527875754023,0.012216100952727642
FractionLazyValues,9,0.0037667812151079335,0.004772789407003995,0.03595996429482732,0.026144470141859652
FractionNestedMethods,9,2.261976604204185e-06,6.785929812612554e-06,0.00011527690887976665,0.00034583072663929993
FractionOuterVariableAssignment,9,0.0006843792200233556,0.0008205764285571877,0.013267235636183233,0.014060203893809207
FractionOuterVariableUsage,9,0.0050992938284052216,0.003850805032473048,0.046577763936095966,0.028168365594791397
FractionPatternMatching,9,0.01374463283100571,0.012445043971311728,0.08581945810178525,0.04513740043117738
FractionRecursiveCalls,9,0.00068451748888332,0.00177825091364167,0.010861894248801301,0.023873500509476207
FractionSideEffectCalls,9,0.008893115469577367,0.010470445095815803,0.06311374691339464,0.04119270057975808
FractionSideEffectFunctions,9,0.0004055888553244889,0.0003744258870408409,0.009709542969593456,0.008814416960529594
FractionSideEffects,9,0.0925222118540125,0.056339681435420313,0.23502417805225737,0.07548134381989988
FractionVariableDefinitions,9,0.0,0.0,0.0,0.0
FractionVariables,9,0.005106762646091389,0.0038654674142392207,0.046589896250516155,0.028182040325429883
FunctionalScoreFraction,9,0.32125266460256674,0.13946069203282713,0.5759358899060669,0.1628210746802696
HasFunctionParameters,9,0.053243524538785766,0.033962736663091464,0.1797639023589876,0.06709144755420507
HasMultipleParameterLists,9,0.13548941249687046,0.1069438084290715,0.2752148974440178,0.11299741104689692
HasPointsFraction,9,0.2982945806102353,0.08334834516966837,0.3921519099235315,0.033661540816977184
ImperativeScoreFraction,9,0.20458768246906844,0.12610645314007948,0.523623648122291,0.166220876591233
IsFunction,9,0.023323874954192345,0.020608945054170404,0.11469733193161907,0.06455734519852575
IsNested,9,0.00011987247944437554,0.00027846692900860165,0.004133545191118677,0.00872658800290607
IsSideEffect,9,0.09155672894809298,0.05642402065957915,0.233721716767351,0.07589349891100952
ParadigmScoreFraction,9,0.12040176909421417,0.13019077183964323,0.43664344282805945,0.0589444532472198
