name,count,mean,std
CountCurrying,9,0.0453785345089692,0.3202833351597076
CountFunctionCalls,9,0.1216935238674369,0.502987552544901
CountFunctionParameters,9,0.1242778960170264,0.4157490289069155
CountFunctions,9,1.417452113104287,2.9989722310493674
CountHigherOrderCalls,9,1.0743387047734874,2.123207367851876
CountInnerVariableAssignment,9,0.1245144583513163,0.7162528619067174
CountLazyValues,9,0.0907063731837145,0.5399392271322702
CountNestedDepth,9,0.0,0.0
CountNestedMethods,9,0.2680033416875522,1.0537295801690565
CountOuterVariableAssignment,9,0.0477861319966583,0.5468041229596102
CountOuterVariableUsage,9,0.162406015037594,0.9628057750748342
CountParameterLists,9,0.2832957110609481,0.4752552409964375
CountPatternMatching,9,0.7132146204311153,2.1071774118297344
CountRecursiveCalls,9,0.0461084736009207,0.3377166680882394
CountSideEffectCalls,9,0.7436781609195402,2.6963711605948606
CountSideEffectFunctions,9,0.1080459770114942,0.5530909633574589
CountSideEffects,9,1.7609022556390976,5.909875416917385
CountVariableDefinitions,9,0.0768509840674789,0.4373913214455759
CountVariables,9,0.660958904109589,3.492352433917447
FunctionalScoreCount,9,3.4654150197628457,7.663953165136534
HasPointsCount,9,0.6620977353992848,0.4731360603955533
ImperativeScoreCount,9,4.006349206349206,12.4740742426312
IsFunction,9,0.0560200668896321,0.2299692129349597
IsSideEffect,9,0.1712328767123287,0.3768736962316974
ParadigmScoreCount,9,0.5079662605435802,0.5563943543241561
