commit,faults,path,FanOut,FanIn,CouplingBetweenObjects,DepthOfInheritance,LackOfCohesionInMethods,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,NumberOfChildren,ResponseForClass,WeightedMethodCount,CyclomaticComplexity,DepthOfNesting,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmEntropyFraction,ParadigmGiniFraction
HEAD,1,package <empty> - object TestGroups,7.0,0.0,7.0,0.0,0.0,125.0,121.0,4.0,0.032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metals - object Memory,29.0,3.0,32.0,0.0,0.0,68.0,59.0,9.0,0.1323529411764706,0.0,24.0,19.0,19.0,16.0,49.0,19.0,71.0,17.0,-0.0,3.0
HEAD,0,package internal - package jdk - package object jdk,2.0,30.0,32.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package mtags - class AtomicTrieMap,16.0,4.0,19.0,0.0,1.0,25.0,26.0,0.0,0.0,0.0,13.0,7.0,7.0,7.0,14.0,11.0,12.0,2.0,-0.0,3.0
HEAD,0,package mtags - class AtomicTrieMap - method updateWith - <$anon: java.util.function.BiFunction[K V V]>,13.0,0.0,13.0,1.0,1.0,16.0,16.0,0.0,0.0,0.0,8.0,5.0,5.0,7.0,10.0,7.0,12.0,2.0,-0.0,1.0
HEAD,0,package mtags - object AtomicTrieMap,2.0,4.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package metals - object DiagnosticCodes,7.0,0.0,7.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,5.0,3.0,8.0,2.0,-0.0,1.0
HEAD,1,package metals - class ScalafixProvider,82.0,7.0,89.0,2.0,11.0,596.0,494.0,42.0,0.07835820895522388,0.0,93.0,65.0,65.0,56.0,278.0,120.0,91.0,20.0,-0.0,19.0
HEAD,0,package metals - object ScalafixProvider,28.0,7.0,34.0,1.0,0.0,124.0,121.0,3.0,0.024193548387096774,0.0,10.0,4.0,4.0,6.0,75.0,11.0,8.0,2.0,-0.0,2.0
HEAD,0,package metals - object ScalafixProvider - class ScalafixRulesClasspathKey,4.0,3.0,7.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metals - object ScalafixProvider - object ScalafixRulesClasspathKey,8.0,3.0,10.0,1.0,0.0,12.0,13.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package metals - object ScalafixProvider - class ScalafixRunException,5.0,1.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - class BaseJavaCompletionSuite,18.0,0.0,18.0,1.0,2.0,40.0,40.0,0.0,0.0,0.0,13.0,6.0,6.0,12.0,21.0,12.0,11.0,3.0,-0.0,3.0
HEAD,1,package tests - class QuickBuild,34.0,1.0,35.0,2.0,3.0,212.0,203.0,0.0,0.0,0.0,49.0,17.0,17.0,9.0,131.0,46.0,7.0,2.0,-0.0,4.0
HEAD,0,package tests - object QuickBuild,38.0,1.0,39.0,1.0,0.0,144.0,140.0,5.0,0.034482758620689655,0.0,24.0,17.0,17.0,19.0,93.0,30.0,47.0,11.0,-0.0,5.0
HEAD,0,package tests - class BaseInlayHintsLspSuite,10.0,0.0,10.0,1.0,1.0,49.0,38.0,0.0,0.0,0.0,5.0,5.0,5.0,17.0,26.0,5.0,4.0,0.0,-0.0,1.0
HEAD,0,package completions - trait MultilineCommentCompletions,13.0,2.0,13.0,0.0,1.0,34.0,34.0,1.0,0.02857142857142857,0.0,10.0,1.0,1.0,0.0,10.0,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package completions - trait MultilineCommentCompletions - class MultilineCommentCompletion,10.0,3.0,12.0,2.0,1.0,23.0,23.0,1.0,0.041666666666666664,0.0,2.0,2.0,2.0,0.0,6.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package printers - object MarkdownGenerator,29.0,2.0,31.0,1.0,0.0,68.0,62.0,6.0,0.08823529411764706,0.0,20.0,31.0,31.0,16.0,27.0,10.0,66.0,16.0,-0.0,14.0
HEAD,1,package bill - object Bill,89.0,1.0,89.0,0.0,0.0,513.0,497.0,10.0,0.01972386587771203,0.0,134.0,18.0,18.0,25.0,118.0,66.0,79.0,3.0,-0.0,2.0
HEAD,1,package bill - object Bill - class Server,62.0,1.0,63.0,0.0,23.0,325.0,320.0,4.0,0.012345679012345678,0.0,96.0,44.0,44.0,22.0,139.0,77.0,26.0,4.0,-0.0,22.0
HEAD,0,package bill - object Bill - method handleCompile - <$anon: <error>>,3.0,0.0,3.0,1.0,9.0,26.0,26.0,0.0,0.0,0.0,10.0,9.0,9.0,0.0,6.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package completions - trait MillIvyCompletions,32.0,3.0,32.0,0.0,0.0,39.0,37.0,2.0,0.05128205128205128,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package completions - trait MillIvyCompletions - object MillIvyExtractor,21.0,1.0,21.0,0.0,0.0,16.0,17.0,0.0,0.0,0.0,8.0,3.0,3.0,5.0,12.0,4.0,39.0,2.0,-0.0,1.0
HEAD,0,package completions - trait MillIvyCompletions - class MillIvyCompletion,14.0,1.0,14.0,2.0,1.0,20.0,18.0,2.0,0.1,0.0,13.0,2.0,2.0,5.0,9.0,9.0,6.0,2.0,-0.0,1.0
HEAD,0,package printer - class RefinedDotcPrinter,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package printer - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package printer - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package bsp - class BuildChange,8.0,11.0,19.0,2.0,4.0,6.0,6.0,0.0,0.0,4.0,5.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,-0.0,4.0
HEAD,0,package bsp - object BuildChange,12.0,11.0,18.0,1.0,0.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package bsp - object BuildChange - object None,4.0,6.0,9.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package bsp - object BuildChange - object Failed,4.0,7.0,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package bsp - object BuildChange - object Reconnected,4.0,5.0,8.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package bsp - object BuildChange - object Reloaded,4.0,2.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metals - class HoverExtParams,3.0,7.0,10.0,2.0,1.0,9.0,8.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package pc - package completions - trait CompletionValue,0.0,8.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - object CompletionValue,1.0,8.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class Compiler,5.0,0.0,5.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class Scope,5.0,0.0,5.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class Workspace,5.0,0.0,5.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class Extension,5.0,0.0,5.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class ImplicitClass,5.0,0.0,5.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class Override,6.0,0.0,6.0,2.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class NamedArg,4.0,0.0,4.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class Autofill,4.0,0.0,4.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class Keyword,5.0,0.0,5.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class FileSystemMember,6.0,4.0,10.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class IvyImport,5.0,0.0,5.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class Interpolator,7.0,0.0,7.0,2.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class MatchCompletion,6.0,0.0,6.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class CaseKeyword,6.0,0.0,6.0,2.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class Document,4.0,0.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class SingletonValue,5.0,0.0,5.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package tests - class BaseDocumentHighlightSuite,8.0,0.0,8.0,1.0,2.0,39.0,39.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,31.0,7.0,7.0,2.0,-0.0,2.0
HEAD,0,package tests - class SymbolReference,3.0,2.0,5.0,2.0,1.0,8.0,7.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,-0.0,2.0
HEAD,0,package docs - class TestFrameworksModifier,3.0,0.0,3.0,0.0,1.0,14.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package pc - object SelectionRangeUtils,4.0,1.0,5.0,0.0,0.0,26.0,18.0,8.0,0.3076923076923077,0.0,3.0,3.0,3.0,4.0,11.0,4.0,12.0,3.0,-0.0,1.0
HEAD,0,package pc - object CompilerInterfaces,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package completions - object ScaladocCompletions,1.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package completions - class AssociatedMemberDefFinder,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package completions - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,2,package mtags - class Mtags,23.0,11.0,34.0,0.0,5.0,106.0,104.0,0.0,0.0,0.0,19.0,17.0,17.0,0.0,37.0,25.0,0.0,0.0,-0.0,5.0
HEAD,2,package mtags - object Mtags,12.0,11.0,22.0,0.0,0.0,79.0,73.0,5.0,0.0641025641025641,0.0,15.0,9.0,9.0,6.0,21.0,13.0,5.0,0.0,-0.0,1.0
HEAD,0,package mtags - object Mtags - object stdLibPatches,3.0,2.0,5.0,0.0,0.0,22.0,23.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,12.0,7.0,0.0,0.0,-0.0,4.0
HEAD,2,package bsp - class BspConnector,69.0,1.0,70.0,0.0,3.0,345.0,289.0,42.0,0.1268882175226586,0.0,78.0,48.0,48.0,37.0,211.0,86.0,118.0,23.0,-0.0,5.0
HEAD,3,package metals - class Indexer,123.0,13.0,134.0,2.0,5.0,519.0,461.0,47.0,0.09251968503937008,1.0,126.0,49.0,49.0,67.0,256.0,112.0,126.0,30.0,-0.0,7.0
HEAD,0,package metals - class Indexer - method indexWorkspace - <$anon: Runnable>,9.0,0.0,9.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package metals - class Indexer - method createMappedSourceForScript - <$anon: scala.meta.internal.metals.TargetData.MappedSource>,14.0,0.0,14.0,1.0,4.0,23.0,23.0,0.0,0.0,0.0,7.0,4.0,4.0,0.0,11.0,7.0,0.0,0.0,-0.0,4.0
HEAD,0,package metals - class Indexer - method simpleMappedSource - <$anon: scala.meta.internal.metals.TargetData.MappedSource>,13.0,0.0,13.0,1.0,4.0,15.0,15.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,6.0,4.0,0.0,0.0,-0.0,4.0
HEAD,0,package metals - class Indexer - method indexWorkspaceSources - class SourceToIndex,3.0,1.0,4.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metals - object Indexer,7.0,13.0,20.0,1.0,0.0,7.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metals - object Indexer - class BuildTool,5.0,7.0,12.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - class SelectionRangeProvider,0.0,2.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - object SelectionRangeProvider,1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - class <error>,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package debug - trait FileBreakpoints,2.0,4.0,6.0,0.0,4.0,11.0,12.0,0.0,0.0,2.0,4.0,4.0,4.0,0.0,3.0,1.0,0.0,0.0,-0.0,4.0
HEAD,0,package debug - class LocalFileBreakpoints,7.0,1.0,8.0,2.0,4.0,14.0,13.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,-0.0,4.0
HEAD,0,package debug - class LibraryBreakpoints,5.0,1.0,6.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package debug - object FileBreakpoints,19.0,4.0,20.0,0.0,0.0,21.0,21.0,0.0,0.0,2.0,13.0,5.0,5.0,6.0,9.0,9.0,6.0,2.0,-0.0,2.0
HEAD,0,package tests - object TreeUtils,23.0,2.0,25.0,0.0,0.0,19.0,19.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,11.0,10.0,0.0,0.0,-0.0,2.0
HEAD,0,package metals - object ClientCommands,18.0,15.0,33.0,0.0,0.0,358.0,120.0,55.0,0.3142857142857143,0.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package metals - object ClientCommands - class WindowLocation,4.0,5.0,9.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metals - object ClientCommands - object GotoLocation,2.0,5.0,7.0,3.0,0.0,23.0,3.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,2,package pc - class ScalaHover,14.0,1.0,15.0,2.0,2.0,51.0,34.0,1.0,0.02857142857142857,0.0,9.0,4.0,4.0,0.0,8.0,6.0,0.0,0.0,-0.0,4.0
HEAD,0,package docstrings - class Comment,23.0,4.0,27.0,0.0,22.0,141.0,59.0,79.0,0.572463768115942,0.0,50.0,33.0,33.0,10.0,35.0,21.0,20.0,4.0,-0.0,25.0
HEAD,1,package pc - class BaseJavaHoverSuite,18.0,0.0,18.0,1.0,2.0,42.0,41.0,0.0,0.0,0.0,12.0,5.0,5.0,3.0,27.0,14.0,9.0,3.0,-0.0,2.0
HEAD,0,package utils - class RequestRegistry,40.0,1.0,41.0,0.0,1.0,68.0,66.0,0.0,0.0,0.0,28.0,17.0,17.0,22.0,42.0,25.0,42.0,8.0,-0.0,2.0
HEAD,0,package pc - trait ReporterAccess,1.0,3.0,4.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
