commit,faults,path,CyclomaticComplexity,DepthOfNesting,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmEntropyFraction,ParadigmGiniFraction
HEAD,0,package metals - class ScalafixProvider - method askForRule,1.0,0.0,10.0,10.0,0.0,0.0,9.0,8.0,0.0,0.0,-0.0,1.0
HEAD,0,package metals - class ScalafixProvider - method runRules,1.0,0.0,16.0,14.0,0.0,0.0,7.0,7.0,0.0,0.0,-0.0,1.0
HEAD,0,package metals - object ScalafixProvider - object ScalafixRulesClasspathKey - method apply,1.0,0.0,10.0,10.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package metals - object ScalafixProvider - method rulesDependencies,3.0,6.0,30.0,29.0,1.0,0.03333333333333333,17.0,7.0,8.0,2.0,-0.0,1.0
HEAD,0,package metals - object ScalafixProvider - method builtInRules,1.0,0.0,71.0,70.0,1.0,0.014084507042253521,58.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package pc - class BaseJavaCompletionSuite - method check,3.0,7.0,24.0,24.0,0.0,0.0,13.0,6.0,5.0,1.0,-0.0,1.0
HEAD,0,package pc - class BaseJavaCompletionSuite - method cancelToken,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package pc - class BaseJavaCompletionSuite - method getItems,2.0,5.0,13.0,13.0,0.0,0.0,8.0,6.0,6.0,2.0,-0.0,1.0
HEAD,0,package tests - class QuickBuild - method withId,2.0,0.0,14.0,14.0,0.0,0.0,8.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package tests - class QuickBuild - method orEmpty,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package tests - class QuickBuild - method scalaBinaryVersion,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,1,package tests - class QuickBuild - method toBloop,12.0,9.0,181.0,173.0,0.0,0.0,120.0,41.0,7.0,2.0,-0.0,1.0
HEAD,0,package tests - class QuickBuild - method toBloop - method isSourceJar,1.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,0.0
HEAD,0,package tests - class QuickBuild - method toBloop - method artifactName,1.0,0.0,3.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,-0.0,0.0
HEAD,0,package tests - object QuickBuild - method toDependency,5.0,7.0,15.0,15.0,0.0,0.0,11.0,4.0,37.0,9.0,-0.0,1.0
HEAD,0,package tests - object QuickBuild - method fetch,1.0,0.0,12.0,12.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package tests - object QuickBuild - method fetchDependencies,2.0,0.0,27.0,27.0,1.0,0.03571428571428571,14.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package tests - object QuickBuild - method parseJson,1.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package tests - object QuickBuild - method newDigest,4.0,0.0,26.0,26.0,0.0,0.0,23.0,10.0,0.0,0.0,-0.0,1.0
HEAD,0,package tests - object QuickBuild - method newDigest - method update,2.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package tests - object QuickBuild - method bloopInstall,4.0,12.0,40.0,40.0,0.0,0.0,39.0,8.0,10.0,2.0,-0.0,0.0
HEAD,0,package tests - class BaseInlayHintsLspSuite - method check,5.0,17.0,46.0,35.0,0.0,0.0,26.0,5.0,4.0,0.0,-0.0,1.0
HEAD,0,package completions - trait MultilineCommentCompletions - class MultilineCommentCompletion - method contribute,2.0,0.0,17.0,17.0,1.0,0.05555555555555555,6.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package completions - trait MultilineCommentCompletions - method isMultilineCommentStart,1.0,0.0,9.0,9.0,0.0,0.0,10.0,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package printers - object MarkdownGenerator - method toText,2.0,3.0,5.0,5.0,0.0,0.0,4.0,2.0,5.0,1.0,-0.0,1.0
HEAD,0,package printers - object MarkdownGenerator - method fromDocstring,1.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package printers - object MarkdownGenerator - method blockToText,8.0,7.0,17.0,17.0,0.0,0.0,10.0,3.0,26.0,6.0,-0.0,1.0
HEAD,0,package printers - object MarkdownGenerator - method inlineToText,10.0,6.0,22.0,22.0,0.0,0.0,11.0,3.0,35.0,9.0,-0.0,1.0
HEAD,0,package printers - object MarkdownGenerator - method wrapParam,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package printers - object MarkdownGenerator - method constructor,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package printers - object MarkdownGenerator - method deprecated,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package printers - object MarkdownGenerator - method examples,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package printers - object MarkdownGenerator - method notesTitle,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package printers - object MarkdownGenerator - method typeParamsTitle,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package printers - object MarkdownGenerator - method parametersTitle,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package printers - object MarkdownGenerator - method returns,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package printers - object MarkdownGenerator - method throwsTitle,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package printers - object MarkdownGenerator - method seeTitle,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package bill - object Bill - class Server - method onRunReadStdin,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package bill - object Bill - class Server - method onConnectWithClient,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package bill - object Bill - class Server - method billLog,1.0,0.0,5.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package bill - object Bill - class Server - method isShutdownTrace,1.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package bill - object Bill - class Server - method firstShutdownTimeout,2.0,0.0,20.0,20.0,0.0,0.0,11.0,9.0,0.0,0.0,-0.0,1.0
HEAD,1,package bill - object Bill - class Server - method src,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package bill - object Bill - class Server - method scalaJars,1.0,0.0,6.0,6.0,0.0,0.0,8.0,8.0,0.0,0.0,-0.0,1.0
HEAD,0,package bill - object Bill - class Server - method buildInitialize,2.0,0.0,14.0,14.0,0.0,0.0,11.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package bill - object Bill - class Server - method workspaceReload,1.0,0.0,10.0,10.0,0.0,0.0,7.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package bill - object Bill - class Server - method onBuildInitialized,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package bill - object Bill - class Server - method buildShutdown,2.0,0.0,10.0,7.0,3.0,0.3,4.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package bill - object Bill - class Server - method onBuildExit,1.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package bill - object Bill - class Server - method workspaceBuildTargets,1.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package bill - object Bill - class Server - method buildTargetSources,1.0,0.0,21.0,21.0,0.0,0.0,7.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package bill - object Bill - class Server - method buildTargetInverseSources,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package bill - object Bill - class Server - method buildTargetOutputPaths,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package bill - object Bill - class Server - method buildTargetDependencySources,1.0,0.0,26.0,26.0,0.0,0.0,11.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package bill - object Bill - class Server - method buildTargetResources,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package bill - object Bill - class Server - method publishDiagnostics,8.0,13.0,52.0,52.0,0.0,0.0,26.0,14.0,16.0,2.0,-0.0,0.0
HEAD,0,package bill - object Bill - class Server - method publishDiagnostics - method toBspPos,1.0,0.0,6.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package bill - object Bill - class Server - method buildTargetCompile,4.0,0.0,37.0,36.0,0.0,0.0,21.0,6.0,0.0,0.0,-0.0,1.0
HEAD,0,package bill - object Bill - class Server - method buildTargetTest,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package bill - object Bill - class Server - method buildTargetRun,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package bill - object Bill - class Server - method buildTargetCleanCache,2.0,0.0,11.0,11.0,0.0,0.0,7.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package bill - object Bill - class Server - method buildTargetScalacOptions,1.0,0.0,16.0,16.0,0.0,0.0,5.0,3.0,0.0,0.0,-0.0,1.0
HEAD,0,package bill - object Bill - class Server - method buildTargetScalaTestClasses,1.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package bill - object Bill - class Server - method buildTargetScalaMainClasses,3.0,9.0,10.0,10.0,0.0,0.0,8.0,6.0,10.0,2.0,-0.0,1.0
HEAD,0,package bill - object Bill - class Server - method buildTargetDependencyModules,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package bill - object Bill - class Server - method debugSessionStart,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package bill - object Bill - method myClasspath,1.0,0.0,6.0,6.0,0.0,0.0,7.0,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package bill - object Bill - method cwd,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,1,package bill - object Bill - method handleBsp,2.0,6.0,54.0,53.0,0.0,0.0,37.0,23.0,10.0,1.0,-0.0,0.0
HEAD,0,package bill - object Bill - method installWorkspace,1.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package bill - object Bill - method installGlobal,1.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package bill - object Bill - method handleInstall,1.0,0.0,26.0,26.0,0.0,0.0,21.0,9.0,0.0,0.0,-0.0,0.0
HEAD,0,package bill - object Bill - method handleCompile,3.0,11.0,57.0,57.0,0.0,0.0,28.0,11.0,6.0,0.0,-0.0,0.0
HEAD,0,package bill - object Bill - method handleCompile - <$anon: <error>> - method onRunPrintStdout,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package bill - object Bill - method handleCompile - <$anon: <error>> - method onRunPrintStderr,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package bill - object Bill - method handleCompile - <$anon: <error>> - method onBuildShowMessage,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package bill - object Bill - method handleCompile - <$anon: <error>> - method onBuildLogMessage,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package bill - object Bill - method handleCompile - <$anon: <error>> - method onBuildTaskStart,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package bill - object Bill - method handleCompile - <$anon: <error>> - method onBuildTaskProgress,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package bill - object Bill - method handleCompile - <$anon: <error>> - method onBuildTaskFinish,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package bill - object Bill - method handleCompile - <$anon: <error>> - method onBuildPublishDiagnostics,1.0,0.0,15.0,15.0,0.0,0.0,6.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package bill - object Bill - method handleCompile - <$anon: <error>> - method onBuildTargetDidChange,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package bill - object Bill - method handleHelp,1.0,0.0,10.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package bill - object Bill - method main,7.0,8.0,13.0,13.0,0.0,0.0,16.0,10.0,63.0,2.0,-0.0,0.0
HEAD,0,package completions - trait MillIvyCompletions - object MillIvyExtractor - method unapply,3.0,5.0,14.0,14.0,0.0,0.0,12.0,4.0,39.0,2.0,-0.0,1.0
HEAD,0,package completions - trait MillIvyCompletions - class MillIvyCompletion - method contribute,2.0,5.0,13.0,11.0,2.0,0.15384615384615385,9.0,9.0,6.0,2.0,-0.0,1.0
HEAD,0,package bsp - class BuildChange - method isNone,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package bsp - class BuildChange - method isFailed,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package bsp - class BuildChange - method isReconnected,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package bsp - class BuildChange - method isReloaded,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package metals - class HoverExtParams - method getPosition,2.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package tests - class BaseDocumentHighlightSuite - method check,2.0,3.0,28.0,28.0,0.0,0.0,16.0,5.0,7.0,2.0,-0.0,1.0
HEAD,0,package tests - class BaseDocumentHighlightSuite - method compareHighlights,1.0,0.0,9.0,9.0,0.0,0.0,15.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package tests - class SymbolReference - method format,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package tests - class SymbolReference - method toString,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0
HEAD,0,package docs - class TestFrameworksModifier - method process,1.0,0.0,11.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package pc - object SelectionRangeUtils - method commentRangesFromTokens,3.0,4.0,16.0,16.0,0.0,0.0,11.0,4.0,12.0,3.0,-0.0,1.0
HEAD,0,package mtags - class Mtags - method totalLinesOfCode,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0
HEAD,0,package mtags - class Mtags - method totalLinesOfScala,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
