commit,faults,path,FanOut,FanIn,CouplingBetweenObjects,DepthOfInheritance,LackOfCohesionInMethods,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,NumberOfChildren,ResponseForClass,WeightedMethodCount,CyclomaticComplexity,DepthOfNesting,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmEntropyFraction,ParadigmGiniFraction
HEAD,1,package pc - package completions - class Completions,6.0,4.0,10.0,0.0,0.0,896.0,16.0,59.0,0.7866666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package metals - class ProjectMetalsLspService,216.0,3.0,219.0,2.0,10.0,1266.0,1182.0,46.0,0.03745928338762215,0.0,284.0,220.0,220.0,263.0,698.0,386.0,387.0,58.0,-0.0,46.0
HEAD,1,package metals - trait AdjustLspData,17.0,6.0,23.0,0.0,10.0,69.0,69.0,0.0,0.0,2.0,23.0,13.0,13.0,0.0,49.0,27.0,0.0,0.0,-0.0,10.0
HEAD,0,package metals - class AdjustedLspData,7.0,6.0,13.0,2.0,2.0,23.0,23.0,0.0,0.0,0.0,4.0,5.0,5.0,6.0,14.0,4.0,2.0,1.0,-0.0,2.0
HEAD,0,package metals - object DefaultAdjustedData,11.0,1.0,12.0,1.0,0.0,21.0,21.0,0.0,0.0,0.0,9.0,8.0,8.0,0.0,6.0,6.0,0.0,0.0,-0.0,6.0
HEAD,0,package metals - object AdjustedLspData,7.0,6.0,12.0,1.0,0.0,11.0,11.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,1,package metals - class MetalsLspService,224.0,6.0,230.0,1.0,30.0,1569.0,1504.0,45.0,0.029051000645577793,2.0,333.0,184.0,184.0,129.0,669.0,388.0,135.0,23.0,-0.0,95.0
HEAD,1,package pc - trait PcCollector,20.0,5.0,25.0,0.0,5.0,300.0,232.0,67.0,0.22408026755852842,7.0,28.0,47.0,47.0,33.0,202.0,30.0,150.0,35.0,-0.0,4.0
HEAD,0,package pc - class SimpleCollector,6.0,3.0,9.0,1.0,1.0,7.0,7.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package pc - class WithSymbolSearchCollector,6.0,5.0,11.0,1.0,1.0,10.0,10.0,0.0,0.0,6.0,1.0,2.0,2.0,2.0,4.0,2.0,6.0,1.0,-0.0,1.0
HEAD,1,package pc - trait WorkspaceSymbolSearch,57.0,2.0,57.0,0.0,6.0,186.0,178.0,2.0,0.011111111111111112,1.0,85.0,41.0,41.0,50.0,116.0,60.0,79.0,17.0,-0.0,6.0
HEAD,0,package pc - trait WorkspaceSymbolSearch - class CompilerSearchVisitor,20.0,5.0,24.0,1.0,3.0,33.0,31.0,0.0,0.0,0.0,16.0,6.0,6.0,0.0,12.0,12.0,0.0,0.0,-0.0,5.0
HEAD,1,package metals - class Compilers,141.0,20.0,161.0,1.0,34.0,1338.0,1210.0,61.0,0.04799370574350905,0.0,172.0,152.0,152.0,149.0,755.0,256.0,279.0,67.0,-0.0,41.0
HEAD,0,package metals - object Compilers,10.0,20.0,30.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metals - object Compilers - trait PresentationCompilerKey,0.0,6.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metals - object Compilers - object PresentationCompilerKey,8.0,6.0,10.0,0.0,0.0,7.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metals - object Compilers - object PresentationCompilerKey - class ScalaBuildTarget,3.0,3.0,6.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metals - object Compilers - object PresentationCompilerKey - class JavaBuildTarget,3.0,3.0,6.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metals - object Compilers - object PresentationCompilerKey - object Default,4.0,10.0,14.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package pc - class PcReferencesProvider,11.0,4.0,15.0,1.0,3.0,33.0,33.0,0.0,0.0,2.0,6.0,9.0,9.0,18.0,18.0,4.0,24.0,6.0,-0.0,3.0
HEAD,0,package pc - class LocalPcReferencesProvider,5.0,1.0,6.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - class BySymbolPCReferencesProvider,9.0,1.0,10.0,2.0,1.0,14.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package pc - object PcReferencesProvider,13.0,4.0,14.0,0.0,0.0,24.0,24.0,0.0,0.0,2.0,8.0,2.0,2.0,0.0,16.0,9.0,0.0,0.0,-0.0,1.0
HEAD,0,package mtags - object MtagsEnrichments,2.0,13.0,14.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package mtags - trait MtagsEnrichments,62.0,13.0,74.0,2.0,0.0,218.0,197.0,19.0,0.08796296296296297,1.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package mtags - trait MtagsEnrichments - class XtensionIteratorCollection,11.0,1.0,12.0,0.0,1.0,11.0,12.0,0.0,0.0,0.0,8.0,4.0,4.0,5.0,7.0,6.0,5.0,1.0,-0.0,2.0
HEAD,0,package mtags - trait MtagsEnrichments - class XtensionOffsetParams,7.0,1.0,8.0,0.0,1.0,25.0,26.0,0.0,0.0,0.0,13.0,8.0,8.0,2.0,34.0,24.0,24.0,1.0,-0.0,3.0
HEAD,0,package mtags - trait MtagsEnrichments - class XtensionIterableOps,6.0,1.0,7.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package mtags - trait MtagsEnrichments - class XtensionIteratorOps,11.0,2.0,13.0,0.0,1.0,14.0,15.0,0.0,0.0,0.0,9.0,2.0,2.0,0.0,6.0,5.0,0.0,0.0,-0.0,0.0
HEAD,0,package mtags - trait MtagsEnrichments - class XtensionCancelChecker,2.0,1.0,3.0,0.0,1.0,10.0,11.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,-0.0,1.0
HEAD,0,package mtags - trait MtagsEnrichments - class XtensionSemanticdbProperties,2.0,1.0,3.0,0.0,3.0,5.0,6.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,6.0,6.0,0.0,0.0,-0.0,3.0
HEAD,0,package mtags - trait MtagsEnrichments - class XtensionToken,1.0,1.0,2.0,0.0,1.0,10.0,11.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,29.0,0.0,-0.0,1.0
HEAD,0,package mtags - trait MtagsEnrichments - class XtensionURIMtags,9.0,2.0,11.0,0.0,1.0,25.0,23.0,1.0,0.041666666666666664,0.0,5.0,6.0,6.0,9.0,14.0,6.0,7.0,1.0,-0.0,2.0
HEAD,0,package mtags - trait MtagsEnrichments - class XtensionStringMtags,20.0,1.0,20.0,0.0,2.0,61.0,52.0,8.0,0.13333333333333333,0.0,32.0,14.0,14.0,11.0,61.0,32.0,17.0,0.0,-0.0,5.0
HEAD,0,package mtags - trait MtagsEnrichments - class XtensionRangeLspInverse,2.0,1.0,3.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package mtags - trait MtagsEnrichments - class XtensionPositionLspInverse,1.0,1.0,2.0,0.0,1.0,20.0,14.0,7.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,1,package mtags - trait MtagsEnrichments - class XtensionPosition,8.0,1.0,9.0,0.0,1.0,23.0,23.0,3.0,0.11538461538461539,0.0,21.0,5.0,5.0,0.0,40.0,20.0,0.0,0.0,-0.0,3.0
HEAD,1,package mtags - trait MtagsEnrichments - class XtensionRangeParameters,4.0,1.0,5.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,5.0,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package metals - class IdentifierIndex,19.0,3.0,22.0,0.0,2.0,32.0,32.0,0.0,0.0,0.0,11.0,5.0,5.0,3.0,14.0,10.0,12.0,1.0,-0.0,1.0
HEAD,1,package metals - object IdentifierIndex,4.0,3.0,7.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metals - object IdentifierIndex - class IndexEntry,2.0,3.0,5.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package pc - class MetalsGlobal,204.0,51.0,228.0,7.0,22.0,1040.0,897.0,122.0,0.1197252208047105,0.0,338.0,152.0,152.0,87.0,397.0,207.0,389.0,71.0,-0.0,26.0
HEAD,0,package pc - class MetalsGlobal - class MetalsInteractiveAnalyzer,8.0,1.0,8.0,5.0,1.0,33.0,12.0,21.0,0.6363636363636364,0.0,4.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package pc - class MetalsGlobal - class MetalsGlobalSemanticdbOps,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - class MetalsGlobal - method symbolDocumentation - <$anon: scala.meta.pc.ParentSymbols>,16.0,0.0,16.0,1.0,1.0,12.0,12.0,0.0,0.0,0.0,15.0,2.0,2.0,0.0,9.0,9.0,0.0,0.0,-0.0,1.0
HEAD,0,package pc - class MetalsGlobal - class XtensionTypeMetals,5.0,1.0,5.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package pc - class MetalsGlobal - class XtensionImportMetals,13.0,1.0,14.0,0.0,1.0,6.0,7.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,-0.0,1.0
HEAD,0,package pc - class MetalsGlobal - class XtensionPositionMetals,4.0,1.0,5.0,0.0,1.0,25.0,25.0,1.0,0.038461538461538464,0.0,19.0,5.0,5.0,0.0,16.0,13.0,0.0,0.0,-0.0,4.0
