name,tn,fp,fn,tp,r2,precision,recall,mcc
FanOut,7809,439,328,270,-0.37560093619533563,38.081805359661494,45.1505016722408,0.3682630390392062
FanIn,7628,620,402,196,-0.832938926716601,24.019607843137255,32.77591973244147,0.21914788781181355
CouplingBetweenObjects,7827,421,358,240,-0.3971227239845716,36.30862329803328,40.13377926421405,0.33446365257592614
DepthOfInheritance,3828,4420,238,360,-7.354040626855115,7.531380753138076,60.200668896321076,0.033308485025461056
LackOfCohesionInMethods,7504,744,361,237,-0.9817979589254835,24.159021406727827,39.63210702341137,0.24475357551245835
LinesOfCode,7962,286,351,247,-0.1424482351452787,46.34146341463415,41.30434782608695,0.39920620972129817
SourceLinesOfCode,7924,324,350,248,-0.20880708082875654,43.35664335664335,41.47157190635451,0.383267621527361
CommentLinesOfCode,8025,223,375,223,-0.0725024248302617,50.0,37.29096989966555,0.3968572399896919
CommentDensity,7482,766,324,274,-0.9548957241889384,26.346153846153847,45.819397993311036,0.28475474370472875
NumberOfChildren,7371,877,453,145,-1.385331479973659,14.187866927592955,24.24749163879599,0.10692771458009241
ResponseForClass,7709,539,295,303,-0.4957642513519034,35.98574821852731,50.668896321070235,0.37756211838457987
WeightedMethodCount,7822,426,337,261,-0.36842700693225683,37.99126637554585,43.64548494983278,0.360968976880694
CyclomaticComplexity,7822,426,337,261,-0.36842700693225683,37.99126637554585,43.64548494983278,0.360968976880694
DepthOfNesting,7707,541,317,281,-0.5388078269303753,34.18491484184915,46.98996655518395,0.34962774698801274
OutDegree,7894,354,346,252,-0.2554376210387679,41.584158415841586,42.14046822742475,0.376161104271904
OutDegreeDistinct,7774,474,326,272,-0.43478585261573466,36.46112600536193,45.48494983277592,0.35902121833798023
PatternSize,7824,424,344,254,-0.37739441851110533,37.46312684365782,42.474916387959865,0.35233837182980454
NumberOfPatternVariables,7777,471,336,262,-0.44734022882612234,35.743519781718966,43.812709030100336,0.34700252100021217
ParadigmEntropyFraction,8248,0,598,0,-0.0725024248302617,0.0,0.0,0.0
ParadigmGiniFraction,7587,661,342,256,-0.7988627627169773,27.917121046892042,42.80936454849498,0.28658379757424013
