name,count,precision,recall,mcc
CountCurrying,8,30.189437428243398,13.682852751756439,0.0815386061392817
CountFunctionCalls,8,15.078835431807931,32.49183006535947,0.06908270711776425
CountFunctionParameters,8,26.86950146627566,21.49394803485613,0.1240868120908304
CountFunctions,8,19.898811159978013,41.57807547197564,0.13532485860226295
CountHigherOrderCalls,8,25.58487996826316,43.54717386632281,0.17696907412639618
CountInnerVariableAssignment,8,31.502798125483416,12.685241705952002,0.12140033647535545
CountLazyValues,8,38.432028329726535,15.413735458962048,0.16258372292779055
CountNestedDepth,8,0.0,0.0,0.0
CountNestedMethods,8,28.19514501891551,25.645424836601308,0.18230306150346381
CountOuterVariableAssignment,8,24.90000789411362,20.320571168506085,0.03768098954340905
CountOuterVariableUsage,8,26.118585102960104,11.391247072599532,0.08492045597772904
CountParameterLists,8,28.56694614959965,36.29062825736757,0.1486262324451098
CountPatternMatching,8,27.45023144455992,41.41070797038212,0.184053639170779
CountRecursiveCalls,8,34.97459062676454,24.669854280510016,0.11449644132032069
CountSideEffectCalls,8,20.102229791737287,27.38577572773172,0.12733350666690404
CountSideEffectFunctions,8,46.27299783549783,23.45970327294416,0.23135747294945874
CountSideEffects,8,19.088978961590428,30.995929621848738,0.1099131527363153
CountVariableDefinitions,8,34.635416666666664,10.977263245723822,0.09941027738637975
CountVariables,8,24.434889434889435,17.54191859377922,0.10689327978426949
FunctionalScoreCount,8,21.513155384869716,46.106505425413246,0.180895638237971
HasPointsCount,8,16.130863144472016,64.49426645658264,0.1356804454573593
ImperativeScoreCount,8,21.32621734005208,28.216481264636997,0.12982172115075036
IsFunction,8,11.436106301167955,92.46395485483515,-0.0085003103033179
IsSideEffect,8,18.894166285500898,40.40227327886093,0.07484550290886045
ParadigmScoreCount,8,13.692184134632935,59.81494000338009,0.035335959916831194
