commit,faults,path,SwitchCount,MaxStretch,MaxStretchNormalized,MinStretch,MinStretchNormalized,AvgStretch,AvgStretchNormalized
HEAD,0,package pc - package completions - class CaseKeyword,0.0,8.0,1.0,8.0,1.0,8.0,1.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class Document,0.0,2.0,1.0,2.0,1.0,2.0,1.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class SingletonValue,0.0,2.0,1.0,2.0,1.0,2.0,1.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - package completions - class <error>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package tests - class BaseDocumentHighlightSuite,0.0,44.0,1.0,44.0,1.0,44.0,1.0
HEAD,0,package tests - class SymbolReference,0.0,8.0,1.0,8.0,1.0,8.0,1.0
HEAD,0,package docs - class TestFrameworksModifier,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - object SelectionRangeUtils,0.0,29.0,1.0,29.0,1.0,29.0,1.0
HEAD,0,package pc - object CompilerInterfaces,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package completions - object ScaladocCompletions,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package completions - class AssociatedMemberDefFinder,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package completions - class <error>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package completions - class <error>,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,2,package mtags - class Mtags,3.0,73.0,0.6517857142857143,3.0,0.026785714285714284,35.5,0.3169642857142857
HEAD,2,package mtags - object Mtags,0.0,92.0,1.0,92.0,1.0,92.0,1.0
HEAD,0,package mtags - object Mtags - object stdLibPatches,0.0,28.0,1.0,28.0,1.0,28.0,1.0
HEAD,2,package bsp - class BspConnector,10.0,146.0,0.40331491712707185,1.0,0.0027624309392265192,35.63636363636363,0.09844299347061777
HEAD,3,package metals - class Indexer,93.0,105.0,0.19056261343012704,1.0,0.0018148820326678765,9.148936170212766,0.016604239873344404
HEAD,0,package metals - class Indexer - method indexWorkspace - <$anon: Runnable>,0.0,6.0,1.0,6.0,1.0,6.0,1.0
HEAD,0,package metals - class Indexer - method createMappedSourceForScript - <$anon: scala.meta.internal.metals.TargetData.MappedSource>,0.0,23.0,1.0,23.0,1.0,23.0,1.0
HEAD,0,package metals - class Indexer - method simpleMappedSource - <$anon: scala.meta.internal.metals.TargetData.MappedSource>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metals - class Indexer - method indexWorkspaceSources - class SourceToIndex,0.0,5.0,1.0,5.0,1.0,5.0,1.0
HEAD,0,package metals - object Indexer,0.0,7.0,1.0,7.0,1.0,7.0,1.0
HEAD,0,package metals - object Indexer - class BuildTool,0.0,5.0,1.0,5.0,1.0,5.0,1.0
HEAD,0,package pc - class SelectionRangeProvider,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - class <error>,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package pc - object SelectionRangeProvider,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - class <error>,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package debug - trait FileBreakpoints,0.0,12.0,1.0,12.0,1.0,12.0,1.0
HEAD,0,package debug - class LocalFileBreakpoints,0.0,15.0,1.0,15.0,1.0,15.0,1.0
HEAD,0,package debug - class LibraryBreakpoints,0.0,5.0,1.0,5.0,1.0,5.0,1.0
HEAD,0,package debug - object FileBreakpoints,0.0,23.0,1.0,23.0,1.0,23.0,1.0
HEAD,0,package tests - object TreeUtils,0.0,19.0,1.0,19.0,1.0,19.0,1.0
HEAD,0,package metals - object ClientCommands,0.0,373.0,1.0,373.0,1.0,373.0,1.0
HEAD,0,package metals - object ClientCommands - class WindowLocation,0.0,5.0,1.0,5.0,1.0,5.0,1.0
HEAD,0,package metals - object ClientCommands - object GotoLocation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,2,package pc - class ScalaHover,0.0,57.0,1.0,57.0,1.0,57.0,1.0
HEAD,0,package docstrings - class Comment,4.0,136.0,0.8192771084337349,5.0,0.030120481927710843,37.0,0.22289156626506024
HEAD,1,package pc - class BaseJavaHoverSuite,0.0,47.0,1.0,47.0,1.0,47.0,1.0
HEAD,0,package utils - class RequestRegistry,5.0,30.0,0.38961038961038963,5.0,0.06493506493506493,16.0,0.2077922077922078
HEAD,0,package pc - trait ReporterAccess,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package completions - object NamedArgCompletions,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package completions - class <error>,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package completions - class FuzzyArgMatcher,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package decorations - class ThemableDecorationInstanceRenderOptions,0.0,6.0,1.0,6.0,1.0,6.0,1.0
HEAD,3,package metals - class FormattingProvider,17.0,219.0,0.4620253164556962,5.0,0.010548523206751054,34.5,0.07278481012658228
HEAD,1,package metals - class FormattingProvider - method activeReporter - <$anon: <error>>,4.0,46.0,0.5542168674698795,5.0,0.060240963855421686,21.8,0.26265060240963856
HEAD,1,package metals - object FormattingProvider,0.0,74.0,1.0,74.0,1.0,74.0,1.0
HEAD,0,package metals - object FormattingProvider - trait RewriteType,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package metals - object FormattingProvider - object RewriteType,0.0,6.0,1.0,6.0,1.0,6.0,1.0
HEAD,0,package metals - object FormattingProvider - object RewriteType - object Manual,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package metals - object FormattingProvider - object RewriteType - trait Auto,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package metals - object FormattingProvider - object RewriteType - object GlobalDialect,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package metals - object FormattingProvider - object RewriteType - object FileOverrideDialect,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package metals - object FormattingProvider - class DialectRewrite,0.0,57.0,1.0,57.0,1.0,57.0,1.0
HEAD,0,package bench - class SemanticTokensBench,2.0,70.0,0.9333333333333333,6.0,0.08,28.333333333333332,0.37777777777777777
HEAD,0,package pc - class PcDocumentHighlightProvider,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package mtags - object InverseLegacyToken,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package tests - trait BuildServerInitializer,0.0,9.0,1.0,9.0,1.0,9.0,1.0
HEAD,0,package tests - object QuickBuildInitializer,5.0,16.0,0.6153846153846154,1.0,0.038461538461538464,6.333333333333333,0.24358974358974358
HEAD,1,package tests - object BloopImportInitializer,3.0,14.0,0.6363636363636364,1.0,0.045454545454545456,6.75,0.3068181818181818
HEAD,1,package tests - object SbtServerInitializer,9.0,44.0,0.5569620253164557,2.0,0.02531645569620253,11.2,0.14177215189873416
HEAD,0,package tests - object MillServerInitializer,2.0,15.0,0.6521739130434783,3.0,0.13043478260869565,9.0,0.391304347826087
HEAD,0,package tests - object BazelServerInitializer,2.0,14.0,0.6363636363636364,4.0,0.18181818181818182,9.0,0.4090909090909091
HEAD,0,package pc - class JavaTypeAnalyzer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - class WithCompilationUnit,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package mtags - object SymbolOccurrenceOrdering,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package mtags - object SymbolOccurrenceOrdering - <$anon: Ordering[<error>]>,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metals - trait RequestMonitor,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metals - class RequestMonitorImpl,2.0,29.0,0.7631578947368421,7.0,0.18421052631578946,15.0,0.39473684210526316
HEAD,0,package metals - class RequestMonitorImpl - <$anon: <error>>,1.0,11.0,0.7857142857142857,7.0,0.5,9.0,0.6428571428571429
HEAD,0,package metals - class ServerLivenessMonitor,7.0,19.0,0.35185185185185186,2.0,0.037037037037037035,10.625,0.19675925925925927
HEAD,0,package metals - class ServerLivenessMonitor - method runnable - <$anon: Runnable>,4.0,10.0,0.5882352941176471,2.0,0.11764705882352941,5.6,0.32941176470588235
HEAD,0,package metals - object ServerLivenessMonitor,0.0,14.0,1.0,14.0,1.0,14.0,1.0
HEAD,0,package metals - object ServerLivenessMonitor - trait State,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package metals - object ServerLivenessMonitor - object Idle,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metals - object ServerLivenessMonitor - object FirstPing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package metals - object ServerLivenessMonitor - object Running,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package worksheets - class WorkspaceEditWorksheetPublisher,5.0,76.0,0.5352112676056338,7.0,0.04929577464788732,38.5,0.2711267605633803
HEAD,0,package worksheets - object WorkspaceEditWorksheetPublisher,0.0,9.0,1.0,9.0,1.0,9.0,1.0
HEAD,0,package worksheets - object WorkspaceEditWorksheetPublisher - class HoverMessage,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package worksheets - object WorkspaceEditWorksheetPublisher - class HoverMap,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package worksheets - object WorkspaceEditWorksheetPublisher - class RenderEditResult,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package worksheets - object WorkspaceEditWorksheetPublisher - class RenderResult,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package debug - class StackFrameCollector,0.0,12.0,1.0,12.0,1.0,12.0,1.0
HEAD,0,package lsp - trait MetalsService,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package language - class DelegatingLanguageClient,0.0,102.0,1.0,102.0,1.0,102.0,1.0
HEAD,1,package pc - package completions - class Completions,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package pc - class JavaPresentationCompiler,1.0,172.0,0.9942196531791907,117.0,0.6763005780346821,144.5,0.8352601156069365
HEAD,0,package metals - class MetalsSymbolDocumentation,0.0,8.0,1.0,8.0,1.0,8.0,1.0
HEAD,0,package metals - object MetalsSymbolDocumentation,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,2,package metals - class JavadocIndexer,4.0,127.0,0.9136690647482014,2.0,0.014388489208633094,31.8,0.22877697841726619
HEAD,1,package metals - object JavadocIndexer,2.0,11.0,0.6875,2.0,0.125,7.0,0.4375
HEAD,0,package metals - class ResolvedSymbolOccurrence,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,0,package <empty> - object InputProperties,3.0,53.0,0.7361111111111112,10.0,0.1388888888888889,26.0,0.3611111111111111
HEAD,0,package debug - class ClientConfigurationAdapter,4.0,48.0,0.5517241379310345,5.0,0.05747126436781609,29.2,0.33563218390804594
HEAD,0,package debug - object ClientConfigurationAdapter,0.0,30.0,1.0,30.0,1.0,30.0,1.0
HEAD,0,package metals - class SemanticdbDefinition,0.0,18.0,1.0,18.0,1.0,18.0,1.0
HEAD,1,package metals - object SemanticdbDefinition,3.0,39.0,0.6,11.0,0.16923076923076924,19.5,0.3
HEAD,0,package metals - object SemanticdbDefinition - method foreachWithReturnMtags - <$anon: scala.meta.internal.mtags.ScalaToplevelMtags>,1.0,14.0,0.9333333333333333,2.0,0.13333333333333333,8.0,0.5333333333333333
HEAD,0,package metals - object SemanticdbDefinition - method foreachWithReturnMtags - <$anon: scala.meta.internal.mtags.JavaMtags>,1.0,8.0,0.8888888888888888,2.0,0.2222222222222222,5.0,0.5555555555555556
HEAD,0,package debug - class EndpointLogger,1.0,32.0,0.8648648648648649,10.0,0.2702702702702703,21.0,0.5675675675675675
HEAD,0,package debug - object EndpointLogger,0.0,16.0,1.0,16.0,1.0,16.0,1.0
HEAD,0,package debug - object EndpointLogger - trait Direction,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package debug - object EndpointLogger - object Received,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package debug - object EndpointLogger - object Sent,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package example - trait AbstractExtension,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,2,package implementation - object MethodImplementation,0.0,43.0,1.0,43.0,1.0,43.0,1.0
HEAD,0,package bench - class ClasspathSymbolsBench,4.0,12.0,0.41379310344827586,5.0,0.1724137931034483,9.0,0.3103448275862069
