name,count,mean,std
FunctionalScoreBool,9,5.690876882196634,12.714830599536574
HasCurrying,9,0.0522955305564001,0.4135688575343504
HasFunctionCalls,9,0.1519458802067497,0.626315650616709
HasFunctionParameters,9,0.273335360291882,1.3764304744552969
HasFunctions,9,1.4650112866817155,3.867350711442677
HasHigherOrderCalls,9,1.401805869074492,3.815957738014931
HasInnerVariableAssignment,9,0.0655447298494242,0.3316821027305061
HasLazyValues,9,0.0861746511293339,0.494030458229624
HasMultipleParameterLists,9,0.7736394040741866,3.2857095663285945
HasNestedMethods,9,0.2034958998705222,0.6017967591120511
HasOuterVariableAssignment,9,0.0395033860045146,0.3954464692163875
HasOuterVariableUsage,9,0.1236424394319131,1.0932958287360532
HasPatternMatching,9,0.7876712328767124,1.975718598621002
HasPointsBool,9,2.8164292907495323,5.834772242433375
HasSideEffectCalls,9,0.6080459770114942,1.828454314831158
HasSideEffectFunctions,9,0.1150178784266984,0.499266283550371
HasSideEffects,9,0.9826232247284878,3.073453221263354
HasVariableDefinitions,9,0.0558015943312666,0.3157152488386531
HasVariables,9,0.2666666666666666,1.126268595190579
ImperativeScoreBool,9,2.7344827586206897,8.219337706824662
IsFunction,9,0.1120401337792642,0.6166749994260968
IsNested,9,0.0,0.0
IsRecursive,9,0.0448275862068965,0.2654906744171123
IsSideEffect,9,0.4712643678160919,1.3956951772657338
ParadigmScoreBool,9,1.5032802249297097,4.404470576475116
