name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
IsRecursive,1517,83,1434,5.471324983520105,4.967085577498504
IsNested,1736,83,1653,4.78110599078341,4.967085577498504
HasNestedMethods,3704,263,3441,7.100431965442764,15.739078396169958
HasFunctions,28772,1198,27574,4.163770332267482,71.69359664871334
IsFunction,475,8,467,1.6842105263157894,0.47875523638539796
HasFunctionParameters,14750,549,14201,3.7220338983050847,32.85457809694793
HasHigherOrderCalls,25953,1116,24837,4.300080915501098,66.78635547576302
HasFunctionCalls,9467,466,9001,4.922361888665892,27.88749251944943
HasCurrying,1272,68,1204,5.345911949685535,4.069419509275883
HasPatternMatching,7070,531,6539,7.51060820367751,31.77737881508079
HasLazyValues,1314,54,1260,4.10958904109589,3.231597845601436
HasMultipleParameterLists,18284,524,17760,2.8658936775322688,31.358467983243564
FunctionalScoreBool,35181,1323,33858,3.760552570990023,79.17414721723519
HasVariables,1814,63,1751,3.4729878721058434,3.7701974865350087
HasVariableDefinitions,1114,43,1071,3.859964093357271,2.5733093955715143
HasInnerVariableAssignment,1206,42,1164,3.482587064676617,2.5134649910233393
HasOuterVariableUsage,785,26,759,3.3121019108280256,1.5559545182525434
HasOuterVariableAssignment,177,10,167,5.649717514124294,0.5984440454817475
HasSideEffects,6632,318,6314,4.794933655006031,19.03052064631957
IsSideEffect,1039,19,1020,1.8286814244465832,1.1370436864153202
HasSideEffectCalls,2936,141,2795,4.802452316076295,8.43806104129264
HasSideEffectFunctions,563,55,508,9.769094138543517,3.291442250149611
ImperativeScoreBool,7003,331,6672,4.726545766100243,19.80849790544584
HasPointsBool,36470,1371,35099,3.759254181519057,82.04667863554758
ParadigmScoreBool,30756,1088,29668,3.5375211340876573,65.11071214841412
