name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
IsRecursive,1269,105,1164,8.274231678486997,3.6674816625916873
IsNested,1377,93,1284,6.753812636165578,3.2483409011526367
HasNestedMethods,2886,395,2491,13.686763686763687,13.79671673070206
HasFunctions,16249,1180,15069,7.261985352944797,41.21550820817325
IsFunction,1765,131,1634,7.422096317280453,4.575619979042962
HasFunctionParameters,3063,166,2897,5.419523343127652,5.798113866573525
HasHigherOrderCalls,12661,939,11722,7.416475791801595,32.79776458260566
HasFunctionCalls,2954,246,2708,8.32769126607989,8.592385609500523
HasCurrying,1223,96,1127,7.849550286181521,3.3531260915124
HasPatternMatching,9134,920,8214,10.072257499452594,32.1341250436605
HasLazyValues,1255,138,1117,10.99601593625498,4.820118756549075
HasMultipleParameterLists,2516,68,2448,2.7027027027027026,2.3751309814879495
FunctionalScoreBool,24081,1691,22390,7.0221336323242385,59.06391896611945
HasVariables,13261,922,12339,6.9527184978508405,32.20398183723367
HasVariableDefinitions,1493,168,1325,11.252511721366377,5.8679706601467
HasInnerVariableAssignment,1416,119,1297,8.403954802259888,4.156479217603912
HasOuterVariableUsage,12729,885,11844,6.95262785764789,30.911631156129932
HasOuterVariableAssignment,6790,560,6230,8.24742268041237,19.559902200489
HasSideEffects,27047,1695,25352,6.266868783968647,59.203632553265805
IsSideEffect,21040,1119,19921,5.318441064638783,39.08487600419141
HasSideEffectCalls,23249,1587,21662,6.826100047313862,55.43136570031435
HasSideEffectFunctions,2935,380,2555,12.947189097103918,13.272790778903248
ImperativeScoreBool,29309,1759,27550,6.001569483776315,61.4390499476074
HasPointsBool,40614,2276,38338,5.603978923523908,79.49703108627314
ParadigmScoreBool,27838,1102,26736,3.958617716789999,38.49109325881942
