name,tn,fp,fn,tp,r2,precision,recall,mcc
Switch count,6467,672,452,405,-0.46899694563185435,37.60445682451253,47.257876312718786,0.3429143993126246
Max stretch,6259,880,373,484,-0.6375917908155813,35.483870967741936,56.47607934655776,0.3630819753688076
Min stretch,6259,880,373,484,-0.6375917908155813,35.483870967741936,56.47607934655776,0.3630819753688076
Average stretch,6259,880,373,484,-0.6375917908155813,35.483870967741936,56.47607934655776,0.3630819753688076
AvrParadigmEntropyBool,6394,745,484,373,-0.6062253079907018,33.36314847942755,43.52392065344224,0.29514224581799625
AvrParadigmGiniBool,4572,2567,421,436,-2.905127111697492,14.51881451881452,50.87514585764295,0.0952913241538793
MaxParadigmEntropyBool,6354,785,445,412,-0.607532244775072,34.41938178780284,48.07467911318553,0.3214877943572566
MaxParadigmGiniBool,4508,2631,355,502,-2.9025132381287517,16.022981168209384,58.57642940490082,0.13765346293578173
SumParadigmEntropyBool,6354,785,445,412,-0.607532244775072,34.41938178780284,48.07467911318553,0.3214877943572566
SumParadigmGiniBool,5750,1389,472,385,-1.4322093557125273,21.702367531003382,44.924154025670944,0.18960776592808992
AvrParadigmEntropyCount,6415,724,496,361,-0.5944628769313722,33.27188940092166,42.123687281213535,0.2888898403997725
AvrParadigmGiniCount,4644,2495,455,402,-2.8554635138914324,13.876423886779426,46.90781796966161,0.07696357592046311
MaxParadigmEntropyCount,6366,773,454,403,-0.6036114344219619,34.2687074829932,47.024504084014005,0.3161416508038505
MaxParadigmGiniCount,4508,2631,355,502,-2.9025132381287517,16.022981168209384,58.57642940490082,0.13765346293578173
SumParadigmEntropyCount,6406,733,468,389,-0.5696310780283425,34.67023172905526,45.39089848308051,0.3128267556260126
SumParadigmGiniCount,5768,1371,492,365,-1.4348232292812675,21.025345622119815,42.5904317386231,0.17547051878960856
AvrParadigmEntropyFraction,7018,121,774,83,-0.16970842201112957,40.68627450980392,9.684947491248542,0.15675380004032186
AvrParadigmGiniFraction,4360,2779,385,472,-3.135147985746608,14.518609658566595,55.07584597432905,0.10170058413082965
MaxParadigmEntropyFraction,7018,121,774,83,-0.16970842201112957,40.68627450980392,9.684947491248542,0.15675380004032186
MaxParadigmGiniFraction,4130,3009,257,600,-3.268455537752345,16.62510390689942,70.01166861143524,0.17320414819554153
SumParadigmEntropyFraction,7018,121,774,83,-0.16970842201112957,40.68627450980392,9.684947491248542,0.15675380004032186
SumParadigmGiniFraction,6110,1029,521,336,-1.0257520157734645,24.615384615384617,39.206534422403735,0.20383463528505558
