name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
Average stretch,8,39.511456173272066,20.08357106916237,56.02571082654068,6.874140308278632,0.3722268892226379,0.08438965064387541
AvrParadigmEntropyBool,8,36.840984656521265,21.89354112322355,33.9826740269566,13.358369339304595,0.2417088740065418,0.06584054264574442
AvrParadigmEntropyCount,8,36.08261128690555,21.598020986195102,32.09277581803059,13.447198174209182,0.22992820769819816,0.07636380183062054
AvrParadigmEntropyFraction,8,27.139136957879646,24.76515256612799,32.20657091305621,40.24114217516213,0.066750152053265,0.0881294012872417
AvrParadigmGiniBool,8,17.94296357220319,17.41891555287064,52.942943662187126,8.120637016348674,0.08263724623588856,0.08081329056772693
AvrParadigmGiniCount,8,17.70417612218524,17.480726097331598,50.460741415411974,8.726134894055303,0.07301549765870324,0.08188334384544245
AvrParadigmGiniFraction,8,18.556643448760653,17.585974209647333,54.68832216306454,2.903303472605058,0.10915332434736734,0.07255408356411128
Max stretch,8,39.511456173272066,20.08357106916237,56.02571082654068,6.874140308278632,0.3722268892226379,0.08438965064387541
MaxParadigmEntropyBool,8,37.960990140351164,21.291391713335344,39.49812703006042,17.833932542811183,0.26949092699208343,0.0634234600782832
MaxParadigmEntropyCount,8,37.24853722579815,20.897346168528323,37.229861808737766,17.744072004831207,0.25705220883144064,0.0725853479102282
MaxParadigmEntropyFraction,8,32.73734287752805,22.037784522790968,19.971885726021583,33.29912515871714,0.09531654915583118,0.07544491022710195
MaxParadigmGiniBool,8,20.37298399833047,17.884680060540006,56.13064875067845,6.701976164917145,0.14351806909031958,0.08322424142881761
MaxParadigmGiniCount,8,20.01707073779847,17.754699566706428,54.78269366603739,7.154037487383333,0.1340278634432703,0.08067737339698551
MaxParadigmGiniFraction,8,20.100332227570213,17.501537100269978,67.51298500701257,6.254261751876104,0.16495288857173135,0.06719634625423963
Min stretch,8,39.511456173272066,20.08357106916237,56.02571082654068,6.874140308278632,0.3722268892226379,0.08438965064387541
SumParadigmEntropyBool,8,37.960726553126364,21.28593141423925,39.0120159189493,17.680266455861144,0.26811868833096175,0.06527459855147828
SumParadigmEntropyCount,8,37.21141582930036,21.05979161702407,35.169442592032574,15.01463350959372,0.25019081564732215,0.07049001154210667
SumParadigmEntropyFraction,8,32.0746375273227,22.778843407873865,23.027441281577136,33.08289324477495,0.08981308459836998,0.08135176528382863
SumParadigmGiniBool,8,23.42089536091511,15.737741496812665,44.90716368315665,6.444202469734907,0.1744139896826689,0.062487861125622504
SumParadigmGiniCount,8,23.15406180701799,15.807317100405218,43.60944144126512,6.76666898587356,0.16766820212130165,0.06712476437258035
SumParadigmGiniFraction,8,27.74207564077796,19.416145757549362,43.41622629732611,6.132479837612623,0.21351428667119499,0.0704689376608023
Switch count,8,38.937787826781545,20.557431593797762,45.62402521740518,8.008914654191102,0.32022701675973547,0.068907044068791
