name,tn,fp,fn,tp,r2,precision,recall,mcc
IsRecursive,217,513,92,200,-1.9006849315068486,28.050490883590463,68.4931506849315,-0.017516581066354273
IsNested,730,0,292,0,-0.3999999999999997,0.0,0.0,0.0
HasNestedMethods,698,32,253,39,-0.36643835616438336,54.929577464788736,13.356164383561644,0.1594233250405786
HasFunctions,414,316,143,149,-1.2006849315068489,32.043010752688176,51.02739726027398,0.07021410581907238
IsFunction,674,56,255,37,-0.4910958904109586,39.784946236559136,12.67123287671233,0.07853685913040188
HasFunctionParameters,93,637,45,247,-2.2698630136986293,27.941176470588236,84.58904109589042,-0.035310098683715235
HasHigherOrderCalls,470,260,160,132,-1.013698630136986,33.6734693877551,45.20547945205479,0.0890870806374748
HasFunctionCalls,653,77,239,53,-0.5150684931506846,40.76923076923077,18.15068493150685,0.10307868640792482
HasCurrying,353,377,155,137,-1.550684931506849,26.653696498054476,46.917808219178085,-0.04270076691301946
HasPatternMatching,595,135,190,102,-0.5582191780821915,43.037974683544306,34.93150684931507,0.17595525440305515
HasLazyValues,11,719,9,283,-2.490410958904109,28.2435129740519,96.91780821917808,-0.051378210935008585
HasMultipleParameterLists,689,41,264,28,-0.4623287671232874,40.57971014492754,9.58904109589041,0.07152485694797076
FunctionalScoreBool,426,304,151,141,-1.1815068493150682,31.685393258426963,48.28767123287671,0.06053462023436166
HasVariables,672,58,252,40,-0.4863013698630134,40.816326530612244,13.698630136986301,0.08827348295047495
HasVariableDefinitions,714,16,275,17,-0.39520547945205453,51.515151515151516,5.821917808219178,0.0927728191215867
HasInnerVariableAssignment,711,19,267,25,-0.3712328767123285,56.81818181818182,8.561643835616438,0.13262441674690514
HasOuterVariableUsage,683,47,262,30,-0.48150684931506826,38.961038961038966,10.273972602739725,0.06564879518897745
HasOuterVariableAssignment,424,306,181,111,-1.3349315068493146,26.618705035971225,38.013698630136986,-0.03588633780061208
HasSideEffects,561,169,169,123,-0.6205479452054792,42.12328767123288,42.12328767123288,0.18972602739726027
IsSideEffect,620,110,224,68,-0.6013698630136983,38.20224719101123,23.28767123287671,0.09790390660970819
HasSideEffectCalls,599,131,180,112,-0.4910958904109586,46.09053497942387,38.35616438356164,0.21659299089798298
HasSideEffectFunctions,704,26,247,45,-0.3089041095890408,63.38028169014085,15.41095890410959,0.2105361468093137
ImperativeScoreBool,577,153,181,111,-0.6013698630136983,42.04545454545455,38.013698630136986,0.17602030972679167
HasPointsBool,307,423,108,184,-1.5458904109589038,30.31301482701812,63.013698630136986,0.046624407497004354
ParadigmScoreBool,341,389,134,158,-1.507534246575342,28.884826325411332,54.109589041095894,0.007444589887902291
