name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
FunctionalScoreBool,8,28.562898911883877,20.39765484316213,53.19601461503261,7.63965999021547,0.1715124112882561,0.09778381411679664
HasCurrying,8,28.256452351528495,23.277594608935704,39.23480806860998,36.838860218519834,0.05481960968682091,0.09452185691939972
HasFunctionCalls,8,29.196871306860064,18.52965815909136,42.34755338242147,31.93213904178754,0.06644710914927732,0.11731702358723022
HasFunctionParameters,8,29.47464668261395,22.044766625072327,36.52457315044331,31.576984535101975,0.07791537487498645,0.07634951189279555
HasFunctions,8,26.891175539017464,20.026245135436394,48.78791370444909,7.567167845181574,0.13092420882929376,0.08732488781935126
HasHigherOrderCalls,8,29.596711969485682,20.274882726988793,47.856790781161465,5.677579823509595,0.16861114117749615,0.07750632268300771
HasInnerVariableAssignment,8,34.26288500314188,25.393924553106178,33.92428767505815,31.938925596948625,0.08197624257575159,0.10690002979073815
HasLazyValues,8,44.81322826892602,24.646035110477385,35.293678565218336,36.899096482516704,0.14144380869724182,0.1287625643532667
HasMultipleParameterLists,8,30.522193954714762,23.094164991779714,30.71585508426658,13.824498318738533,0.12674228793442213,0.0595598454676564
HasNestedMethods,8,41.67559734717763,26.18032578197452,23.23387868851891,10.282071024187276,0.18198337863385525,0.05287599105322227
HasOuterVariableAssignment,8,31.984451145035443,21.370443288261256,58.011252183197946,33.985573665415046,0.09040476946444245,0.15059248540631237
HasOuterVariableUsage,8,36.4699326146624,20.50838243516982,40.07751230281727,35.042724474121485,0.11981883801832285,0.12892019841206895
HasPatternMatching,8,33.24991590146029,23.41830173893791,42.811805229899996,7.732575961969605,0.1986165492833824,0.07506158249060536
HasPointsBool,8,25.75941055938884,20.014675479325824,65.65896667952396,6.654265995288063,0.1484509136724899,0.09465105325260419
HasSideEffectCalls,8,32.505976214245365,19.131338125764522,52.109497543156756,21.66143392722685,0.1583903752175404,0.13579685478830628
HasSideEffectFunctions,8,42.414951220846085,23.262687344567258,24.794443693577577,28.0367716349855,0.1345653268447525,0.1239134715974367
HasSideEffects,8,29.319221198546607,17.255875417764234,50.752780971407546,18.57892755192577,0.14336195996406914,0.12538727420527657
HasVariableDefinitions,8,32.556775834918234,19.033893935018604,25.64385422722775,24.87026588166597,0.0780866477155947,0.09779914646160835
HasVariables,8,36.82608623404224,18.7100050777244,41.49497959482507,31.317816472215764,0.14642003861393277,0.12893136436155456
ImperativeScoreBool,8,29.13965307261511,17.306931391001367,51.32366315007199,20.458746620211343,0.13129570425112805,0.11359187569850489
IsFunction,8,24.463036833824667,23.572107076570273,44.60513745810463,41.8854497149443,0.014779591083821764,0.07182112970202216
IsNested,8,13.982402448355012,35.00322528687643,11.289254725513944,31.851002863415022,0.0037088884633387498,0.009993545628017561
IsRecursive,8,27.69334070838104,16.500834016413314,50.29218553751985,39.79363314318266,0.04605548315179419,0.09349318232943729
IsSideEffect,8,27.074214844072184,18.244744968363193,53.81652654941175,32.4178674500738,0.08979061035726296,0.08951737350475261
ParadigmScoreBool,8,22.764564360341353,21.938513061757327,52.10357109273939,10.323108608725997,0.04566739210937945,0.11138790286393932
