name,count,precision,recall,mcc
CountCurrying,8,32.651321398124466,9.675141242937855,0.05486667409895415
CountFunctionCalls,8,31.892280293412334,21.451513040786317,0.1440340476737073
CountFunctionParameters,8,27.68158759604704,17.402851551579538,0.10654721422863794
CountFunctions,8,38.30896302667618,44.09176618478944,0.23223347067534056
CountHigherOrderCalls,8,36.7977323210556,49.40509615306363,0.25223412344105434
CountInnerVariableAssignment,8,32.10363277949873,15.22035601492966,0.11901474197880174
CountLazyValues,8,44.09763313609467,9.802697488724771,0.14310791367939524
CountNestedDepth,8,0.0,0.0,0.0
CountNestedMethods,8,34.61700336700336,32.00488624217438,0.21889483282081262
CountOuterVariableAssignment,8,26.037037037037038,28.378300472731464,0.00455460255849455
CountOuterVariableUsage,8,37.86902566864862,18.941823179111317,0.11881990396618035
CountParameterLists,8,24.15370608077853,39.01443816698054,0.17454480477274975
CountPatternMatching,8,29.08361691784152,54.025423728813564,0.2671537980845854
CountRecursiveCalls,8,36.24186046511628,7.388976481408488,0.09766129323745945
CountSideEffectCalls,8,33.3504661726034,41.224843565026205,0.259023843872723
CountSideEffectFunctions,8,41.28115620514159,16.518687637409098,0.2045890783614681
CountSideEffects,8,32.60188087774294,39.034753932014205,0.22915848620808335
CountVariableDefinitions,8,41.971326164874554,13.465160075329567,0.12455151420238514
CountVariables,8,37.35986811116345,29.94732020155749,0.22258043404461625
FunctionalScoreCount,8,40.179042163610205,49.211246177967965,0.3177291952049711
HasPointsCount,8,17.854818525540274,87.36371260833101,0.18303120058024142
ImperativeScoreCount,8,34.81532147742818,38.61361361361361,0.25342894188327514
IsFunction,8,21.0,13.639617676650413,0.06212235043207136
IsSideEffect,8,21.082864535118325,34.069049669824864,0.12323591522223146
ParadigmScoreCount,8,20.366568914956012,64.7407611693326,0.1255077296954242
