name,tn,fp,fn,tp,r2,precision,recall,mcc
CountRecursiveCalls,1098,47,237,24,-0.3361575398618013,33.80281690140845,9.195402298850574,0.09039034854827195
CountNestedDepth,115,1030,26,235,-3.9682477538523315,18.57707509881423,90.03831417624522,0.001061178074582293
CountNestedMethods,1014,131,164,97,-0.3879101206310964,42.54385964912281,37.16475095785441,0.2713416200621771
CountFunctions,879,266,118,143,-0.8066355468553934,34.96332518337408,54.78927203065134,0.27015991419699703
IsFunction,455,690,107,154,-2.7497097157389283,18.246445497630333,59.00383141762452,-0.00998677963133404
CountFunctionParameters,1070,75,217,44,-0.3737957804212888,36.97478991596639,16.85823754789272,0.14399103784064812
CountHigherOrderCalls,935,210,134,127,-0.6184443440579566,37.68545994065282,48.65900383141762,0.2761374847339794
CountFunctionCalls,1037,108,192,69,-0.4114340209807761,38.983050847457626,26.436781609195403,0.19930741256172568
CountCurrying,1138,7,255,6,-0.23265237832321106,46.15384615384615,2.2988505747126435,0.06855178011404446
CountPatternMatching,1006,139,151,110,-0.364386220281417,44.17670682730924,42.1455938697318,0.30560655338440085
CountLazyValues,1100,45,216,45,-0.22794759825327526,50.0,17.24137931034483,0.21144264477800223
CountParameterLists,1036,109,200,61,-0.4537770416101994,35.88235294117647,23.371647509578544,0.16519682083817602
FunctionalScoreCount,946,199,137,124,-0.5808061034984693,38.39009287925697,47.509578544061306,0.27848500985727753
CountVariables,1032,113,194,67,-0.44436748147032756,37.22222222222222,25.67049808429119,0.18388228515942112
CountVariableDefinitions,1092,53,235,26,-0.35497666014154494,32.91139240506329,9.961685823754788,0.0900398097230007
CountInnerVariableAssignment,1090,55,236,25,-0.3690910003513528,31.25,9.578544061302683,0.08014643709366573
CountOuterVariableUsage,1082,63,210,51,-0.2844049590925062,44.73684210526316,19.54022988505747,0.19996131793593536
CountOuterVariableAssignment,1099,46,229,32,-0.293814519232378,41.02564102564102,12.260536398467432,0.14001211022355306
CountSideEffects,936,209,135,126,-0.6184443440579566,37.61194029850746,48.275862068965516,0.2740021493085618
IsSideEffect,930,215,150,111,-0.717244725526611,34.04907975460122,42.5287356321839,0.2188226737201413
CountSideEffectCalls,994,151,162,99,-0.472596161889943,39.6,37.93103448275862,0.2516118098522149
CountSideEffectFunctions,1053,92,201,60,-0.3785005604912246,39.473684210526315,22.988505747126435,0.18723945102438488
ImperativeScoreCount,947,198,143,118,-0.6043300038481487,37.34177215189873,45.21072796934866,0.26004761028242496
HasPointsCount,440,705,32,229,-2.4674229115427733,24.51820128479657,87.73946360153256,0.21544643818655315
ParadigmScoreCount,672,473,93,168,-1.662905519583731,26.209048361934478,64.36781609195403,0.18000336052709026
