name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
Switch count,1790,786,1004,43.910614525139664,25.4698639014906
Max stretch,5267,2134,3133,40.51642301120182,69.15100453661698
Min stretch,5267,2134,3133,40.51642301120182,69.15100453661698
Average stretch,5267,2134,3133,40.51642301120182,69.15100453661698
parParadigmEntropyBool,432,149,283,34.49074074074074,4.828256642903435
parParadigmGiniBool,6159,1247,4912,20.24679331060237,40.408295528191836
parParadigmEntropyCount,358,118,240,32.960893854748605,3.823720025923526
parParadigmGiniCount,6091,1219,4872,20.013134132326382,39.50097213220998
parParadigmEntropyFraction,64,14,50,21.875,0.45366169799092676
parParadigmGiniFraction,8336,2160,6176,25.911708253358924,69.99351911860013
