name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
Switch count,595,47,548,7.899159663865546,38.21138211382114
Max stretch,1605,91,1514,5.669781931464175,73.98373983739837
Min stretch,1605,91,1514,5.669781931464175,73.98373983739837
Average stretch,1605,91,1514,5.669781931464175,73.98373983739837
parParadigmEntropyBool,403,37,366,9.181141439205955,30.081300813008134
parParadigmGiniBool,2027,68,1959,3.3547113961519486,55.28455284552846
parParadigmEntropyCount,273,32,241,11.72161172161172,26.01626016260163
parParadigmGiniCount,1906,63,1843,3.305351521511018,51.21951219512195
parParadigmEntropyFraction,19,0,19,0.0,0.0
parParadigmGiniFraction,2224,62,2162,2.787769784172662,50.40650406504065
