name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
Switch count,317,4,313,1.2618296529968454,66.66666666666666
Max stretch,1247,4,1243,0.32076984763432237,66.66666666666666
Min stretch,1247,4,1243,0.32076984763432237,66.66666666666666
Average stretch,1247,4,1243,0.32076984763432237,66.66666666666666
parParadigmEntropyBool,343,4,339,1.1661807580174928,66.66666666666666
parParadigmGiniBool,3138,6,3132,0.19120458891013384,100.0
parParadigmEntropyCount,343,4,339,1.1661807580174928,66.66666666666666
parParadigmGiniCount,3138,6,3132,0.19120458891013384,100.0
parParadigmEntropyFraction,23,0,23,0.0,0.0
parParadigmGiniFraction,3526,6,3520,0.17016449234259784,100.0
