name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
Switch count,862,40,822,4.640371229698376,59.70149253731343
Max stretch,1640,57,1583,3.4756097560975614,85.07462686567165
Min stretch,1640,57,1583,3.4756097560975614,85.07462686567165
Average stretch,1640,57,1583,3.4756097560975614,85.07462686567165
parParadigmEntropyBool,627,35,592,5.582137161084529,52.23880597014925
parParadigmGiniBool,2439,42,2397,1.7220172201722017,62.68656716417911
parParadigmEntropyCount,627,35,592,5.582137161084529,52.23880597014925
parParadigmGiniCount,2439,42,2397,1.7220172201722017,62.68656716417911
parParadigmEntropyFraction,198,3,195,1.5151515151515151,4.477611940298507
parParadigmGiniFraction,2578,32,2546,1.2412723041117144,47.76119402985074
