name,tn,fp,fn,tp,r2,precision,recall,mcc
FractionRecursiveCalls,254,0,81,0,-0.3188976377952759,0.0,0.0,0.0
IsNested,254,0,81,0,-0.3188976377952759,0.0,0.0,0.0
FractionNestedMethods,254,0,81,0,-0.3188976377952759,0.0,0.0,0.0
FractionFunctions,244,10,76,5,-0.40031107222708306,33.33333333333333,6.172839506172839,0.0462890049668084
IsFunction,198,56,67,14,-1.002770487022456,20.0,17.28395061728395,-0.0501642993706997
HasFunctionParameters,240,14,69,12,-0.35146301156799864,46.15384615384615,14.814814814814813,0.1488732440318852
FractionHigherOrderCalls,247,7,76,5,-0.35146301156799864,41.66666666666667,6.172839506172839,0.07872344176858331
FractionFunctionCalls,199,55,67,14,-0.9864878001360944,20.28985507246377,17.28395061728395,-0.04626312446499352
FractionCurrying,254,0,81,0,-0.3188976377952759,0.0,0.0,0.0
FractionPatternMatching,254,0,78,3,-0.2700495771361915,100.0,3.7037037037037033,0.16833170966916125
FractionLazyValues,254,0,81,0,-0.3188976377952759,0.0,0.0,0.0
HasMultipleParameterLists,207,47,48,33,-0.5468552542043359,41.25,40.74074074074074,0.22331435800044216
FunctionalScoreFraction,199,55,43,38,-0.5957033148634201,40.86021505376344,46.913580246913575,0.24151504601467597
FractionVariables,25,229,8,73,-2.858996792067659,24.17218543046358,90.12345679012346,-0.0004888529393669697
FractionVariableDefinitions,254,0,81,0,-0.3188976377952759,0.0,0.0,0.0
FractionInnerVariableAssignment,254,0,81,0,-0.3188976377952759,0.0,0.0,0.0
FractionOuterVariableUsage,25,229,8,73,-2.858996792067659,24.17218543046358,90.12345679012346,-0.0004888529393669697
FractionOuterVariableAssignment,254,0,81,0,-0.3188976377952759,0.0,0.0,0.0
FractionSideEffects,215,39,47,34,-0.40031107222708306,46.57534246575342,41.9753086419753,0.2761031093258078
IsSideEffect,215,39,47,34,-0.40031107222708306,46.57534246575342,41.9753086419753,0.2761031093258078
FractionSideEffectCalls,25,229,8,73,-2.858996792067659,24.17218543046358,90.12345679012346,-0.0004888529393669697
FractionSideEffectFunctions,254,0,81,0,-0.3188976377952759,0.0,0.0,0.0
ImperativeScoreFraction,215,39,47,34,-0.40031107222708306,46.57534246575342,41.9753086419753,0.2761031093258078
HasPointsFraction,180,74,28,53,-0.6608340624088658,41.732283464566926,65.4320987654321,0.32034017874277304
ParadigmScoreFraction,204,50,44,37,-0.5305725673179744,42.5287356321839,45.67901234567901,0.25383211246941384
