name,tn,fp,fn,tp,r2,precision,recall,mcc
Akka,48279,14891,1430,1433,-4.959029952662264,8.778485665278119,50.05239259517988,0.12501006734159428
Chisel,4360,1017,44,62,-9.206755888989091,5.746061167747914,58.490566037735846,0.1370654075679363
FS2,10675,2427,116,84,-11.909092504961077,3.345280764635603,42.0,0.0730055266281431
Gatling,6688,2019,731,655,-1.2999648157567076,24.495138369483918,47.25829725829726,0.18773257431027088
Gitbucket,2865,852,81,135,-3.570453322571967,13.677811550151976,62.5,0.20797216999433432
Http4s,3342,579,33,84,-4.386851862750867,12.669683257918551,71.7948717948718,0.2582186442238206
Lila,60375,13443,4610,4325,-1.265042200691933,24.34151283205763,48.405148293228876,0.22820506879651561
Metals,11910,3486,486,537,-3.1406870352889014,13.348247576435496,52.49266862170088,0.1677553852066715
ZIO,31875,12103,942,729,-7.103328158829431,5.681109725685785,43.62657091561939,0.06728168191174226
