name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
FanOut,1656,57,1599,3.4420289855072466,100.0
FanIn,1474,55,1419,3.731343283582089,96.49122807017544
CouplingBetweenObjects,1718,57,1661,3.317811408614668,100.0
DepthOfInheritance,1154,29,1125,2.512998266897747,50.877192982456144
LackOfCohesionInMethods,629,27,602,4.292527821939586,47.368421052631575
LinesOfCode,1721,57,1664,3.3120278907611858,100.0
SourceLinesOfCode,1721,57,1664,3.3120278907611858,100.0
CommentLinesOfCode,547,50,497,9.140767824497258,87.71929824561403
CommentDensity,547,50,497,9.140767824497258,87.71929824561403
NumberOfChildren,321,19,302,5.919003115264798,33.33333333333333
ResponseForClass,1104,51,1053,4.619565217391304,89.47368421052632
WeightedMethodCount,995,49,946,4.924623115577889,85.96491228070175
CyclomaticComplexity,995,49,946,4.924623115577889,85.96491228070175
DepthOfNesting,289,38,251,13.148788927335639,66.66666666666666
OutDegree,780,47,733,6.0256410256410255,82.45614035087719
OutDegreeDistinct,780,47,733,6.0256410256410255,82.45614035087719
PatternSize,289,38,251,13.148788927335639,66.66666666666666
NumberOfPatternVariables,267,37,230,13.857677902621724,64.91228070175438
ParadigmGiniFraction,839,41,798,4.886769964243146,71.9298245614035
