name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
Switch count,377,46,331,12.20159151193634,80.7017543859649
Max stretch,1074,54,1020,5.027932960893855,94.73684210526315
Min stretch,1074,54,1020,5.027932960893855,94.73684210526315
Average stretch,1074,54,1020,5.027932960893855,94.73684210526315
AvrParadigmEntropyBool,237,39,198,16.455696202531644,68.42105263157895
AvrParadigmGiniBool,818,47,771,5.745721271393643,82.45614035087719
MaxParadigmEntropyBool,237,39,198,16.455696202531644,68.42105263157895
MaxParadigmGiniBool,818,47,771,5.745721271393643,82.45614035087719
SumParadigmEntropyBool,237,39,198,16.455696202531644,68.42105263157895
SumParadigmGiniBool,818,47,771,5.745721271393643,82.45614035087719
AvrParadigmEntropyCount,237,39,198,16.455696202531644,68.42105263157895
AvrParadigmGiniCount,818,47,771,5.745721271393643,82.45614035087719
MaxParadigmEntropyCount,237,39,198,16.455696202531644,68.42105263157895
MaxParadigmGiniCount,818,47,771,5.745721271393643,82.45614035087719
SumParadigmEntropyCount,237,39,198,16.455696202531644,68.42105263157895
SumParadigmGiniCount,818,47,771,5.745721271393643,82.45614035087719
AvrParadigmEntropyFraction,54,15,39,27.77777777777778,26.31578947368421
AvrParadigmGiniFraction,839,41,798,4.886769964243146,71.9298245614035
MaxParadigmEntropyFraction,54,15,39,27.77777777777778,26.31578947368421
MaxParadigmGiniFraction,839,41,798,4.886769964243146,71.9298245614035
SumParadigmEntropyFraction,54,15,39,27.77777777777778,26.31578947368421
SumParadigmGiniFraction,839,41,798,4.886769964243146,71.9298245614035
