name,tn,fp,fn,tp,r2,precision,recall,mcc
univariate,7429,819,67,531,-0.5890253317719261,39.33333333333333,88.79598662207357,0.5505981505663317
baseline,7183,1065,235,363,-1.3315270105005688,25.42016806722689,60.70234113712375,0.32610354569337985
control,7053,1195,122,476,-1.3620162098686532,28.48593656493118,79.59866220735786,0.41761438149445573
