name,count,mean mean,mean std,std mean,std std
CountCurrying,9,0.050485166980545025,0.05381714650955828,0.3629049592411813,0.3523302407447268
CountFunctionCalls,9,0.15958771036468308,0.11866086780728885,0.702154360024428,0.6099389663919894
CountFunctionParameters,9,0.12513670475739774,0.06582636467730806,0.38666028419939474,0.1283659223745518
CountFunctions,9,1.5895665681726103,0.9463490191543062,5.753314003430849,7.93902045205735
CountHigherOrderCalls,9,1.0382617504517886,0.7040268098728883,4.569552642215081,7.710130484442907
CountInnerVariableAssignment,9,0.1604766839286265,0.1434845762778463,1.0748763755284938,0.7071382127794164
CountLazyValues,9,0.33273861736845983,0.7697321140678666,3.7422094193738307,9.664697914490239
CountNestedDepth,9,0.0003467860389375889,0.00048597916150565514,0.011958415757815678,0.015137397927278421
CountNestedMethods,9,0.26005997021101585,0.19703745787985938,1.1715872353557404,0.8817944819340515
CountOuterVariableAssignment,9,0.1034183516005154,0.08633224670860222,0.5970909011083598,0.35050956422364166
CountOuterVariableUsage,9,0.29188457883607427,0.2549514159269854,1.4578850530606746,0.9599167430100143
CountParameterLists,9,0.22338904491204264,0.14693462614982877,0.4376499132565945,0.13668342064833106
CountPatternMatching,9,0.6388636827025107,0.3041352735212393,2.947956699630413,4.5941538733275715
CountRecursiveCalls,9,0.046439115243848396,0.043273862028148265,0.4460062767561449,0.42255705305988994
CountSideEffectCalls,9,0.8788624064972995,0.5219623064141594,3.179798558643166,1.5032796766564294
CountSideEffectFunctions,9,0.09568834635473865,0.05263692709177944,0.560355900063131,0.3853017692476235
CountSideEffects,9,1.9457533189570628,1.1985903589022673,6.2527802203683835,3.064972181597993
CountVariableDefinitions,9,0.09154433325812672,0.07782486532026123,0.4916760181436815,0.28766808942995514
CountVariables,9,0.8394767265167749,0.638333194821212,3.9512251195659718,1.991693631091774
FunctionalScoreCount,9,4.19486352254595,2.267743285222623,16.47572548854392,20.95299033347451
HasPointsCount,9,0.6375194335616038,0.07864578773080133,0.4743037472768402,0.03143380909948491
ImperativeScoreCount,9,4.416456886919942,2.689614890305429,14.993534024610543,6.881409705796776
IsFunction,9,0.045751817174387956,0.02980607305578018,0.19632595940678121,0.07009547719545606
IsSideEffect,9,0.15724987698420584,0.08822071185022073,0.3428126989204294,0.09620064236705322
ParadigmScoreCount,9,0.42928916685409607,0.12197383387872986,0.5529737853360135,0.028948975959399086
