name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
IsRecursive,213,8,205,3.755868544600939,1.6032064128256511
IsNested,565,32,533,5.663716814159292,6.4128256513026045
HasNestedMethods,410,76,334,18.536585365853657,15.230460921843688
HasFunctions,1975,237,1738,12.0,47.49498997995992
IsFunction,15,0,15,0.0,0.0
HasFunctionParameters,216,31,185,14.351851851851851,6.212424849699398
HasHigherOrderCalls,1799,221,1578,12.284602556976097,44.28857715430862
HasFunctionCalls,343,47,296,13.702623906705538,9.418837675350701
HasCurrying,17,3,14,17.647058823529413,0.6012024048096193
HasPatternMatching,1605,199,1406,12.398753894080997,39.879759519038075
HasLazyValues,190,33,157,17.36842105263158,6.613226452905812
HasMultipleParameterLists,312,47,265,15.064102564102564,9.418837675350701
FunctionalScoreBool,3223,322,2901,9.9906919019547,64.52905811623246
HasVariables,590,53,537,8.983050847457626,10.62124248496994
HasVariableDefinitions,138,14,124,10.144927536231885,2.80561122244489
HasInnerVariableAssignment,146,12,134,8.21917808219178,2.404809619238477
HasOuterVariableUsage,449,42,407,9.35412026726058,8.41683366733467
HasOuterVariableAssignment,137,20,117,14.5985401459854,4.008016032064128
HasSideEffects,1644,189,1455,11.496350364963504,37.87575150300601
IsSideEffect,900,80,820,8.88888888888889,16.03206412825651
HasSideEffectCalls,1079,125,954,11.584800741427248,25.0501002004008
HasSideEffectFunctions,293,40,253,13.651877133105803,8.016032064128256
ImperativeScoreBool,1862,201,1661,10.79484425349087,40.28056112224449
HasPointsBool,3956,362,3594,9.150657229524771,72.54509018036072
ParadigmScoreBool,2827,201,2626,7.110010611956137,40.28056112224449
