commit,faults,path,FanOut,FanIn,CouplingBetweenObjects,DepthOfInheritance,LackOfCohesionInMethods,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,NumberOfChildren,ResponseForClass,WeightedMethodCount,CyclomaticComplexity,DepthOfNesting,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmEntropyFraction,ParadigmGiniFraction
HEAD,0,package util - object JGitUtil - class RepositoryInfo,4.0,3.0,7.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object JGitUtil - class FileInfo,7.0,4.0,11.0,2.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object JGitUtil - class GpgSignInfo,3.0,2.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object JGitUtil - class GpgVerifyInfo,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object JGitUtil - class CommitInfo,12.0,16.0,28.0,2.0,1.0,40.0,22.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package util - object JGitUtil - class DiffInfo,6.0,2.0,8.0,2.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object JGitUtil - class ContentInfo,7.0,1.0,8.0,2.0,0.0,6.0,3.0,3.0,0.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object JGitUtil - class TagInfo,4.0,4.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object JGitUtil - class SubmoduleInfo,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object JGitUtil - class BranchMergeInfo,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object JGitUtil - class BranchInfoSimple,4.0,1.0,5.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object JGitUtil - class BranchInfo,5.0,2.0,7.0,2.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object JGitUtil - class BlameInfo,6.0,1.0,7.0,2.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package core - package model - package object model,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - object AuthUtil,9.0,2.0,11.0,0.0,0.0,13.0,12.0,0.0,0.0,0.0,5.0,3.0,1.5,0.5,3.0,2.5,1.5,0.0,-0.0,0.5
HEAD,2,package service - trait MilestonesService,12.0,11.0,23.0,0.0,7.0,71.0,71.0,0.0,0.0,11.0,18.0,10.0,1.1111111111111112,0.6666666666666666,5.444444444444445,2.111111111111111,0.7777777777777778,0.2222222222222222,-0.0,0.4444444444444444
HEAD,3,package servlet - class GitRepositoryServlet,22.0,0.0,22.0,1.0,4.0,106.0,98.0,7.0,0.06666666666666667,0.0,9.0,13.0,3.25,7.5,22.25,4.0,4.25,0.75,-0.0,0.0
HEAD,1,package servlet - class GitBucketRepositoryResolver,15.0,1.0,16.0,1.0,1.0,14.0,13.0,1.0,0.07142857142857142,0.0,9.0,2.0,2.0,11.0,12.0,10.0,7.0,2.0,-0.0,1.0
HEAD,0,package servlet - class GitBucketReceivePackFactory,16.0,1.0,17.0,1.0,1.0,29.0,29.0,0.0,0.0,0.0,12.0,4.0,4.0,0.0,26.0,14.0,0.0,0.0,-0.0,1.0
HEAD,7,package servlet - class CommitLogHook,40.0,2.0,42.0,2.0,4.0,225.0,208.0,11.0,0.0502283105022831,0.0,17.0,30.0,7.5,6.5,37.0,3.75,12.0,1.0,-0.0,0.5
HEAD,1,package servlet - class WikiCommitHook,32.0,1.0,33.0,2.0,2.0,90.0,85.0,0.0,0.0,0.0,14.0,21.0,7.0,10.333333333333334,18.666666666666668,4.0,27.0,3.6666666666666665,-0.0,0.3333333333333333
HEAD,0,package servlet - object GitLfs,17.0,1.0,18.0,0.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package servlet - object GitLfs - class BatchRequest,4.0,2.0,6.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package servlet - object GitLfs - class BatchRequestObject,4.0,1.0,5.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package servlet - object GitLfs - class BatchUploadResponse,4.0,2.0,6.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package servlet - object GitLfs - class BatchResponseObject,6.0,1.0,7.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package servlet - object GitLfs - class Actions,3.0,2.0,5.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package servlet - object GitLfs - class Action,5.0,1.0,6.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package servlet - object GitLfs - class Error,3.0,1.0,4.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package ssh - object GitCommand,5.0,5.0,10.0,0.0,0.0,6.0,7.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,3,package ssh - class GitCommand,17.0,5.0,22.0,0.0,6.0,49.0,49.0,0.0,0.0,3.0,16.0,13.0,1.4444444444444444,0.7777777777777778,2.2222222222222223,1.7777777777777777,1.5555555555555556,0.3333333333333333,-0.0,0.0
HEAD,0,package ssh - class DefaultGitCommand,14.0,2.0,16.0,1.0,3.0,45.0,45.0,0.0,0.0,2.0,5.0,17.0,5.666666666666667,6.0,8.0,3.6666666666666665,16.666666666666668,2.6666666666666665,-0.0,0.3333333333333333
HEAD,2,package ssh - class DefaultGitUploadPack,19.0,1.0,20.0,2.0,1.0,20.0,19.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,15.0,8.0,0.0,0.0,-0.0,0.0
HEAD,2,package ssh - class DefaultGitReceivePack,24.0,1.0,25.0,2.0,1.0,26.0,25.0,0.0,0.0,0.0,13.0,3.0,3.0,0.0,21.0,15.0,0.0,0.0,-0.0,0.0
HEAD,2,package ssh - class PluginGitUploadPack,21.0,1.0,22.0,1.0,1.0,17.0,16.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,16.0,10.0,0.0,0.0,-0.0,0.0
HEAD,2,package ssh - class PluginGitReceivePack,21.0,1.0,22.0,1.0,1.0,17.0,16.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,16.0,10.0,0.0,0.0,-0.0,0.0
HEAD,0,package ssh - class GitCommandFactory,25.0,0.0,25.0,0.0,1.0,33.0,31.0,0.0,0.0,0.0,18.0,10.0,3.3333333333333335,1.6666666666666667,10.0,7.666666666666667,14.333333333333334,2.6666666666666665,-0.0,1.0
HEAD,0,package ssh - object PublicKeyAuthenticator,17.0,2.0,19.0,0.0,0.0,22.0,19.0,4.0,0.17391304347826086,0.0,5.0,2.0,1.0,0.0,1.5,1.5,0.0,0.0,-0.0,0.5
HEAD,0,package ssh - object PublicKeyAuthenticator - trait AuthType,0.0,11.0,11.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ssh - object PublicKeyAuthenticator - object AuthType,12.0,11.0,20.0,0.0,0.0,13.0,11.0,3.0,0.21428571428571427,2.0,2.0,3.0,3.0,5.0,2.0,2.0,5.0,1.0,-0.0,1.0
HEAD,0,package ssh - object PublicKeyAuthenticator - object AuthType - class UserAuthType,4.0,3.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ssh - object PublicKeyAuthenticator - object AuthType - class DeployKeyType,4.0,2.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package ssh - class PublicKeyAuthenticator,17.0,2.0,19.0,1.0,3.0,66.0,59.0,6.0,0.09230769230769231,0.0,8.0,8.0,2.6666666666666665,1.6666666666666667,13.0,3.6666666666666665,2.6666666666666665,0.3333333333333333,-0.0,0.3333333333333333
HEAD,2,package api - trait ApiPullRequestControllerBase,13.0,1.0,14.0,2.0,1.0,298.0,246.0,48.0,0.16326530612244897,1.0,1.0,6.0,6.0,17.0,41.0,4.0,35.0,10.0,-0.0,1.0
HEAD,0,package controller - trait ValidationSupport,8.0,1.0,9.0,0.0,9.0,67.0,61.0,6.0,0.08955223880597014,1.0,12.0,12.0,1.0909090909090908,0.2727272727272727,5.818181818181818,1.5454545454545454,0.6363636363636364,0.18181818181818182,-0.0,0.2727272727272727
HEAD,1,package controller - class AccountController,18.0,1.0,19.0,4.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,14,package controller - trait AccountControllerBase,72.0,1.0,73.0,3.0,10.0,793.0,707.0,74.0,0.09475032010243278,1.0,46.0,24.0,2.272727272727273,1.9090909090909092,7.363636363636363,4.7272727272727275,2.8181818181818183,0.2727272727272727,-0.0,0.9090909090909091
HEAD,0,package controller - trait AccountControllerBase - class AccountNewForm,5.0,1.0,6.0,2.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait AccountControllerBase - class AccountEditForm,6.0,1.0,7.0,2.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait AccountControllerBase - class SshKeyForm,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait AccountControllerBase - class GpgKeyForm,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait AccountControllerBase - class PersonalTokenForm,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait AccountControllerBase - class SyntaxHighlighterThemeForm,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait AccountControllerBase - class NewGroupForm,4.0,3.0,7.0,2.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait AccountControllerBase - class EditGroupForm,5.0,3.0,8.0,2.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait AccountControllerBase - class ResetPasswordEmailForm,3.0,1.0,4.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait AccountControllerBase - class ResetPasswordForm,3.0,1.0,4.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait AccountControllerBase - class RepositoryCreationForm,5.0,1.0,6.0,2.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait AccountControllerBase - class AccountForm,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait AccountControllerBase - class AccountWebHookForm,6.0,1.0,7.0,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait AccountControllerBase - method accountWebHook - <$anon: <error>>,6.0,0.0,6.0,1.0,1.0,12.0,10.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package controller - trait AccountControllerBase - method accountWebhookEvents - <$anon: <error>>,17.0,0.0,17.0,1.0,1.0,13.0,12.0,0.0,0.0,0.0,10.0,3.0,1.5,0.0,5.5,5.0,0.0,0.0,-0.0,1.0
HEAD,0,package controller - trait AccountControllerBase - method existsAccount - <$anon: <error>>,5.0,0.0,5.0,1.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,-0.0,1.0
HEAD,0,package controller - trait AccountControllerBase - method uniqueRepository - <$anon: <error>>,8.0,0.0,8.0,1.0,1.0,15.0,13.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,8.0,5.0,1.0,0.0,-0.0,1.0
HEAD,0,package controller - trait AccountControllerBase - method members - <$anon: <error>>,13.0,0.0,13.0,1.0,1.0,10.0,10.0,0.0,0.0,0.0,8.0,3.0,3.0,5.0,7.0,6.0,12.0,2.0,-0.0,1.0
HEAD,0,package controller - trait AccountControllerBase - method validPublicKey - <$anon: <error>>,8.0,0.0,8.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,6.0,4.0,4.0,0.0,-0.0,1.0
HEAD,0,package controller - trait AccountControllerBase - method validGpgPublicKey - <$anon: <error>>,7.0,0.0,7.0,1.0,1.0,12.0,12.0,0.0,0.0,0.0,3.0,4.0,4.0,5.0,6.0,3.0,9.0,1.0,-0.0,1.0
HEAD,0,package controller - trait AccountControllerBase - method validAccountName - <$anon: <error>>,5.0,0.0,5.0,1.0,1.0,8.0,8.0,0.0,0.0,0.0,2.0,3.0,3.0,5.0,3.0,3.0,5.0,0.0,-0.0,1.0
HEAD,0,package api - trait ApiOrganizationControllerBase,2.0,1.0,3.0,2.0,0.0,61.0,30.0,31.0,0.5081967213114754,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - class UpdateARef,4.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package util - trait OneselfAuthenticator,11.0,1.0,12.0,0.0,2.0,11.0,12.0,0.0,0.0,1.0,6.0,6.0,2.0,1.3333333333333333,3.0,2.0,3.0,0.6666666666666666,-0.0,0.6666666666666666
HEAD,0,package util - trait OwnerAuthenticator,6.0,2.0,8.0,0.0,2.0,22.0,22.0,1.0,0.043478260869565216,2.0,4.0,8.0,2.6666666666666665,0.6666666666666666,8.666666666666666,2.0,5.666666666666667,1.3333333333333333,-0.0,0.0
HEAD,0,package util - trait UsersAuthenticator,9.0,5.0,14.0,0.0,2.0,10.0,11.0,0.0,0.0,5.0,6.0,5.0,1.6666666666666667,1.3333333333333333,2.0,1.6666666666666667,2.0,0.3333333333333333,-0.0,0.6666666666666666
HEAD,0,package util - trait AdminAuthenticator,9.0,2.0,11.0,0.0,2.0,10.0,11.0,0.0,0.0,2.0,6.0,5.0,1.6666666666666667,1.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,-0.0,0.6666666666666666
HEAD,1,package util - trait ReferrerAuthenticator,6.0,10.0,16.0,0.0,2.0,15.0,15.0,0.0,0.0,10.0,4.0,4.0,1.3333333333333333,0.0,4.0,1.6666666666666667,0.0,0.0,-0.0,0.0
HEAD,0,package util - trait ReadableUsersAuthenticator,6.0,7.0,13.0,0.0,2.0,17.0,17.0,0.0,0.0,7.0,4.0,4.0,1.3333333333333333,0.0,4.333333333333333,1.6666666666666667,0.0,0.0,-0.0,0.0
HEAD,0,package util - trait WritableUsersAuthenticator,6.0,8.0,14.0,0.0,2.0,22.0,23.0,0.0,0.0,8.0,4.0,8.0,2.6666666666666665,0.6666666666666666,8.333333333333334,2.0,5.666666666666667,1.3333333333333333,-0.0,0.0
HEAD,2,package util - trait GroupManagerAuthenticator,6.0,2.0,8.0,0.0,2.0,15.0,15.0,0.0,0.0,2.0,4.0,7.0,2.3333333333333335,0.6666666666666666,4.666666666666667,1.6666666666666667,4.333333333333333,1.0,-0.0,0.6666666666666666
HEAD,0,package api - class ApiPersonIdent,4.0,7.0,11.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiPersonIdent,6.0,7.0,12.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package controller - class IndexController,16.0,1.0,17.0,3.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,4,package controller - trait IndexControllerBase,17.0,1.0,18.0,2.0,1.0,274.0,245.0,24.0,0.08921933085501858,1.0,9.0,4.0,4.0,0.0,14.0,9.0,0.0,0.0,-0.0,1.0
HEAD,0,package controller - trait IndexControllerBase - class SignInForm,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait IndexControllerBase - class OidcAuthContext,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait IndexControllerBase - class OidcSessionContext,2.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - trait GroupMemberComponent,5.0,1.0,6.0,0.0,0.0,10.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package model - trait GroupMemberComponent - class GroupMembers,3.0,1.0,4.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package model - class GroupMember,4.0,3.0,7.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - object WikiService,11.0,4.0,15.0,0.0,0.0,25.0,9.0,17.0,0.6538461538461539,3.0,5.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,-0.0,0.0
HEAD,0,package service - object WikiService - class WikiPageInfo,4.0,5.0,9.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - object WikiService - class WikiPageHistoryInfo,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,2,package service - trait WikiService,76.0,4.0,80.0,0.0,4.0,273.0,250.0,15.0,0.05660377358490566,3.0,93.0,33.0,5.5,2.5,37.166666666666664,24.666666666666668,7.5,0.5,-0.0,0.6666666666666666
HEAD,0,package service - trait WikiService - method revertWikiPage - class RevertInfo,3.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package plugin - trait TextDecorator,3.0,3.0,6.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
HEAD,0,package api - class MergeAPullRequest,3.0,0.0,3.0,2.0,0.0,7.0,5.0,2.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - class SuccessToMergePrResponse,4.0,0.0,4.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - class FailToMergePrResponse,3.0,0.0,3.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package service - trait GpgKeyService,4.0,1.0,5.0,0.0,3.0,13.0,13.0,0.0,0.0,1.0,4.0,4.0,1.3333333333333333,2.0,4.333333333333333,2.0,1.3333333333333333,0.3333333333333333,-0.0,0.6666666666666666
HEAD,0,package api - class ApiCommit,10.0,3.0,13.0,2.0,0.0,14.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiCommit,19.0,3.0,21.0,1.0,0.0,21.0,18.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,11.0,8.0,0.0,0.0,-0.0,1.0
HEAD,0,package controller - class PullRequestsController,21.0,1.0,22.0,3.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,12,package controller - trait PullRequestsControllerBase,30.0,1.0,31.0,2.0,4.0,653.0,625.0,133.0,0.17546174142480211,1.0,18.0,11.0,2.75,1.5,9.75,3.0,1.0,0.0,-0.0,0.5
HEAD,1,package controller - trait PullRequestsControllerBase - class PullRequestForm,5.0,1.0,6.0,2.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package controller - trait PullRequestsControllerBase - class MergeForm,4.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - class ApiComment,10.0,5.0,15.0,2.0,0.0,10.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package api - object ApiComment,10.0,5.0,14.0,1.0,0.0,16.0,16.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,-0.0,1.0
HEAD,0,package api - class ApiPath,3.0,36.0,39.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
