name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
Switch count,343,5,338,1.4577259475218658,83.33333333333334
Max stretch,1008,5,1003,0.496031746031746,83.33333333333334
Min stretch,1008,5,1003,0.496031746031746,83.33333333333334
Average stretch,1008,5,1003,0.496031746031746,83.33333333333334
AvrParadigmEntropyBool,171,4,167,2.3391812865497075,66.66666666666666
AvrParadigmGiniBool,748,5,743,0.6684491978609626,83.33333333333334
MaxParadigmEntropyBool,171,4,167,2.3391812865497075,66.66666666666666
MaxParadigmGiniBool,748,5,743,0.6684491978609626,83.33333333333334
SumParadigmEntropyBool,171,4,167,2.3391812865497075,66.66666666666666
SumParadigmGiniBool,748,5,743,0.6684491978609626,83.33333333333334
AvrParadigmEntropyCount,171,4,167,2.3391812865497075,66.66666666666666
AvrParadigmGiniCount,748,5,743,0.6684491978609626,83.33333333333334
MaxParadigmEntropyCount,171,4,167,2.3391812865497075,66.66666666666666
MaxParadigmGiniCount,748,5,743,0.6684491978609626,83.33333333333334
SumParadigmEntropyCount,171,4,167,2.3391812865497075,66.66666666666666
SumParadigmGiniCount,748,5,743,0.6684491978609626,83.33333333333334
AvrParadigmEntropyFraction,4,0,4,0.0,0.0
AvrParadigmGiniFraction,797,5,792,0.6273525721455459,83.33333333333334
MaxParadigmEntropyFraction,4,0,4,0.0,0.0
MaxParadigmGiniFraction,797,5,792,0.6273525721455459,83.33333333333334
SumParadigmEntropyFraction,4,0,4,0.0,0.0
SumParadigmGiniFraction,797,5,792,0.6273525721455459,83.33333333333334
