name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
Switch count,442,82,360,18.552036199095024,61.19402985074627
Max stretch,1156,119,1037,10.294117647058822,88.80597014925374
Min stretch,1156,119,1037,10.294117647058822,88.80597014925374
Average stretch,1156,119,1037,10.294117647058822,88.80597014925374
AvrParadigmEntropyBool,80,14,66,17.5,10.44776119402985
AvrParadigmGiniBool,823,68,755,8.262454434993925,50.74626865671642
MaxParadigmEntropyBool,80,14,66,17.5,10.44776119402985
MaxParadigmGiniBool,823,68,755,8.262454434993925,50.74626865671642
SumParadigmEntropyBool,80,14,66,17.5,10.44776119402985
SumParadigmGiniBool,823,68,755,8.262454434993925,50.74626865671642
AvrParadigmEntropyCount,79,13,66,16.455696202531644,9.701492537313433
AvrParadigmGiniCount,823,68,755,8.262454434993925,50.74626865671642
MaxParadigmEntropyCount,79,13,66,16.455696202531644,9.701492537313433
MaxParadigmGiniCount,823,68,755,8.262454434993925,50.74626865671642
SumParadigmEntropyCount,79,13,66,16.455696202531644,9.701492537313433
SumParadigmGiniCount,823,68,755,8.262454434993925,50.74626865671642
AvrParadigmEntropyFraction,10,0,10,0.0,0.0
AvrParadigmGiniFraction,917,78,839,8.505997818974919,58.2089552238806
MaxParadigmEntropyFraction,10,0,10,0.0,0.0
MaxParadigmGiniFraction,917,78,839,8.505997818974919,58.2089552238806
SumParadigmEntropyFraction,10,0,10,0.0,0.0
SumParadigmGiniFraction,917,78,839,8.505997818974919,58.2089552238806
