name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
Switch count,490,257,233,52.44897959183673,86.82432432432432
Max stretch,1320,279,1041,21.136363636363637,94.25675675675676
Min stretch,1320,279,1041,21.136363636363637,94.25675675675676
Average stretch,1320,279,1041,21.136363636363637,94.25675675675676
AvrParadigmEntropyBool,252,157,95,62.301587301587304,53.04054054054054
AvrParadigmGiniBool,623,218,405,34.99197431781702,73.64864864864865
MaxParadigmEntropyBool,252,157,95,62.301587301587304,53.04054054054054
MaxParadigmGiniBool,623,218,405,34.99197431781702,73.64864864864865
SumParadigmEntropyBool,252,157,95,62.301587301587304,53.04054054054054
SumParadigmGiniBool,623,218,405,34.99197431781702,73.64864864864865
AvrParadigmEntropyCount,252,157,95,62.301587301587304,53.04054054054054
AvrParadigmGiniCount,623,218,405,34.99197431781702,73.64864864864865
MaxParadigmEntropyCount,252,157,95,62.301587301587304,53.04054054054054
MaxParadigmGiniCount,623,218,405,34.99197431781702,73.64864864864865
SumParadigmEntropyCount,252,157,95,62.301587301587304,53.04054054054054
SumParadigmGiniCount,623,218,405,34.99197431781702,73.64864864864865
AvrParadigmEntropyFraction,118,79,39,66.94915254237289,26.68918918918919
AvrParadigmGiniFraction,741,216,525,29.1497975708502,72.97297297297297
MaxParadigmEntropyFraction,118,79,39,66.94915254237289,26.68918918918919
MaxParadigmGiniFraction,741,216,525,29.1497975708502,72.97297297297297
SumParadigmEntropyFraction,118,79,39,66.94915254237289,26.68918918918919
SumParadigmGiniFraction,741,216,525,29.1497975708502,72.97297297297297
