commit,faults,path,CountRecursiveCalls,CountNestedDepth,CountNestedMethods,CountFunctions,IsFunction,CountFunctionParameters,CountHigherOrderCalls,CountFunctionCalls,CountCurrying,CountPatternMatching,CountLazyValues,CountParameterLists,FunctionalScoreCount,CountVariables,CountVariableDefinitions,CountInnerVariableAssignment,CountOuterVariableUsage,CountOuterVariableAssignment,CountSideEffects,IsSideEffect,CountSideEffectCalls,CountSideEffectFunctions,ImperativeScoreCount,HasPointsCount,ParadigmScoreCount
HEAD,1,package metals - class ProjectMetalsLspService,0.0,0.0,0.18867924528301888,1.849056603773585,0.0,0.018867924528301886,1.7169811320754718,0.03773584905660377,0.0,1.3584905660377358,0.0,0.0,5.169811320754717,0.37735849056603776,0.0,0.0,0.33962264150943394,0.03773584905660377,3.8679245283018866,0.11320754716981132,0.9811320754716981,0.37735849056603776,6.09433962264151,0.8301886792452831,0.05660377358490566
HEAD,1,package metals - trait AdjustLspData,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.25,-0.08333333333333333
HEAD,0,package metals - class AdjustedLspData,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5
HEAD,0,package metals - object DefaultAdjustedData,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.75,0.25,-0.25
HEAD,0,package metals - object AdjustedLspData,0.0,0.0,0.0,6.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,1,package metals - class MetalsLspService,0.0,0.0,0.017857142857142856,0.8482142857142857,0.0,0.008928571428571428,0.7767857142857143,0.044642857142857144,0.0,0.16071428571428573,0.0,0.0,1.8571428571428572,0.14285714285714285,0.0,0.0,0.125,0.017857142857142856,1.1964285714285714,0.125,0.4732142857142857,0.07142857142857142,2.1517857142857144,0.6785714285714286,0.14285714285714285
HEAD,1,package pc - trait PcCollector,0.0,0.0,1.6666666666666667,6.0,0.0,0.3333333333333333,2.3333333333333335,1.3333333333333333,0.0,1.5,0.0,0.16666666666666666,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,0,package pc - class SimpleCollector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package pc - class WithSymbolSearchCollector,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
HEAD,1,package pc - trait WorkspaceSymbolSearch,0.0,0.0,0.8333333333333334,1.8333333333333333,0.0,0.16666666666666666,1.5,0.16666666666666666,0.0,1.1666666666666667,0.16666666666666666,0.0,5.833333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,2.5,0.16666666666666666,0.8333333333333334,0.16666666666666666,4.333333333333333,0.6666666666666666,0.5
