name,tn,fp,fn,tp,r2,precision,recall,mcc
CountRecursiveCalls,15030,366,1001,22,-0.42505518057400016,5.670103092783505,2.1505376344086025,-0.0036074744404301397
CountNestedDepth,3690,11706,256,767,-11.47001468180409,6.149282450092199,74.97556207233626,-0.005980315798846016
CountNestedMethods,14555,841,871,152,-0.7847070001043805,15.307150050352467,14.858260019550343,0.09527398868822264
CountFunctions,13011,2385,668,355,-2.1826579855833375,12.956204379562045,34.701857282502445,0.12453322337475568
IsFunction,35,15361,0,1023,-15.013366955959924,6.243896484375,100.0,0.011914008844655767
CountFunctionParameters,14761,635,921,102,-0.6220818295341217,13.83989145183175,9.970674486803519,0.06824690209233779
CountHigherOrderCalls,11243,4153,564,459,-3.9173264716661,9.952298352124892,44.868035190615835,0.09623267234831878
CountFunctionCalls,14661,735,908,115,-0.7127766361983046,13.529411764705882,11.241446725317692,0.07055649591856375
CountCurrying,15366,30,1014,9,-0.0883376799701947,23.076923076923077,0.8797653958944283,0.034008365735357725
CountPatternMatching,11795,3601,605,418,-3.38462479114429,10.4005971634735,40.86021505376344,0.09821781292959435
CountLazyValues,14859,537,936,87,-0.535556899038407,13.942307692307693,8.504398826979472,0.06341452349227901
CountParameterLists,14547,849,953,70,-0.8785292138949146,7.616974972796518,6.8426197458455515,0.013966313143005931
FunctionalScoreCount,12458,2938,614,409,-2.702850037599743,12.21989841649238,39.98044965786901,0.12538301288263248
CountVariables,14177,1219,923,100,-1.2329686882147097,7.58150113722517,9.775171065493646,0.016518353699315664
CountVariableDefinitions,15132,264,997,26,-0.31455346210959334,8.96551724137931,2.541544477028348,0.015172129578473187
CountInnerVariableAssignment,13642,1754,903,120,-1.7698402449049877,6.403415154749199,11.730205278592376,0.0025665431814406296
CountOuterVariableUsage,14438,958,944,79,-0.982776118106619,7.618129218900675,7.722385141739981,0.014905078491534437
CountOuterVariableAssignment,15126,270,995,28,-0.31872333827806165,9.395973154362416,2.7370478983382207,0.017805076447497566
CountSideEffects,12675,2721,738,285,-2.6059004166828577,9.481037924151696,27.859237536656888,0.0636619795453979
IsSideEffect,13347,2049,860,163,-2.032542443518483,7.368896925858952,15.933528836754643,0.018582622888857498
CountSideEffectCalls,12904,2492,768,255,-2.398449077301566,9.282854022570076,24.926686217008797,0.0566031802945577
CountSideEffectFunctions,14737,659,939,84,-0.6658655293030376,11.305518169582772,8.211143695014663,0.04571007270735281
ImperativeScoreCount,12496,2900,737,286,-2.791459906179692,8.976773383553043,27.956989247311824,0.05574793054963938
HasPointsCount,6257,9139,237,786,-8.774189738889412,7.919395465994962,76.83284457478005,0.0863762951481275
ParadigmScoreCount,10583,4813,648,375,-4.692923439001182,7.22821896684657,36.65689149560117,0.028052157746371098
