name,count,precision,recall,mcc
CountCurrying,8,6.597731117933527,3.7112728003941413,0.0168686964976291
CountFunctionCalls,8,6.625026577372891,8.769497278054736,0.025659002422756302
CountFunctionParameters,8,5.223728152010754,58.177289048473966,0.01985244664753185
CountFunctions,8,6.863695601449006,37.38761238761239,0.0776349563855004
CountHigherOrderCalls,8,6.806131328366721,35.55565378923585,0.0747457279511353
CountInnerVariableAssignment,8,9.325889164598841,3.918066448628796,0.045066278061040244
CountLazyValues,8,11.230168942087584,4.307093513697033,0.02650183969807355
CountNestedDepth,8,5.543064683500519,8.319039451114923,0.014595806980590549
CountNestedMethods,8,8.820551486428265,14.767897563436009,0.0772994310540299
CountOuterVariableAssignment,8,6.948570097268332,6.623512755588227,0.0168122794439109
CountOuterVariableUsage,8,5.976313928823945,9.596714607906549,0.02969062874473085
CountParameterLists,8,5.413565981343861,34.11752136752136,0.0410781532192428
CountPatternMatching,8,9.96088935164148,32.88059163059163,0.12624755107591074
CountRecursiveCalls,8,6.063880206276306,7.495283018867925,0.022473895261661603
CountSideEffectCalls,8,8.004994465505227,25.533189033189032,0.09486816186125796
CountSideEffectFunctions,8,12.782005763505229,10.604649357705592,0.08707770502625035
CountSideEffects,8,8.060903335950659,27.842712842712842,0.0970216291778674
CountVariableDefinitions,8,10.464965538102543,4.219077568134172,0.04568931679505395
CountVariables,8,10.88438317181972,10.416666666666668,0.06339460307227104
FunctionalScoreCount,8,8.77429154363048,40.18834050337048,0.1028326955407658
HasPointsCount,8,5.377382862376971,80.68208825408809,0.09204327078807545
ImperativeScoreCount,8,7.56365327035247,25.203463203463205,0.10187088126135746
IsFunction,8,4.603515507072661,98.64725773511447,0.01484019580404485
IsSideEffect,8,5.9925538656527255,36.44058615024385,0.03457312415131905
ParadigmScoreCount,8,4.8462367345023,57.74074074074073,0.02985035782380075
