name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
IsNested,1,0,1,0.0,0.0
FractionFunctions,190,42,148,22.105263157894736,24.418604651162788
IsFunction,26,4,22,15.384615384615385,2.3255813953488373
HasFunctionParameters,279,68,211,24.372759856630825,39.53488372093023
FractionHigherOrderCalls,50,9,41,18.0,5.232558139534884
FractionFunctionCalls,32,2,30,6.25,1.1627906976744187
FractionCurrying,1,0,1,0.0,0.0
FractionPatternMatching,14,3,11,21.428571428571427,1.744186046511628
FractionLazyValues,4,1,3,25.0,0.5813953488372093
HasMultipleParameterLists,681,115,566,16.886930983847286,66.86046511627907
FunctionalScoreFraction,793,124,669,15.636822194199244,72.09302325581395
FractionVariables,30,4,26,13.333333333333334,2.3255813953488373
FractionInnerVariableAssignment,1,1,0,100.0,0.5813953488372093
FractionOuterVariableUsage,30,4,26,13.333333333333334,2.3255813953488373
FractionSideEffects,262,35,227,13.358778625954198,20.348837209302324
IsSideEffect,251,31,220,12.350597609561753,18.023255813953487
FractionSideEffectCalls,23,2,21,8.695652173913043,1.1627906976744187
ImperativeScoreFraction,273,36,237,13.186813186813188,20.930232558139537
HasPointsFraction,937,138,799,14.727854855923159,80.23255813953489
ParadigmScoreFraction,790,121,669,15.316455696202533,70.34883720930233
