name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
FractionFunctions,83,12,71,14.457831325301203,24.489795918367346
IsFunction,6,0,6,0.0,0.0
HasFunctionParameters,76,9,67,11.842105263157894,18.367346938775512
FractionHigherOrderCalls,67,11,56,16.417910447761194,22.448979591836736
FractionFunctionCalls,9,0,9,0.0,0.0
FractionPatternMatching,86,15,71,17.441860465116278,30.612244897959183
FractionLazyValues,17,8,9,47.05882352941176,16.3265306122449
HasMultipleParameterLists,178,28,150,15.730337078651685,57.14285714285714
FunctionalScoreFraction,313,35,278,11.182108626198083,71.42857142857143
FractionVariables,19,6,13,31.57894736842105,12.244897959183673
FractionOuterVariableUsage,19,6,13,31.57894736842105,12.244897959183673
FractionOuterVariableAssignment,4,2,2,50.0,4.081632653061225
FractionSideEffects,145,25,120,17.24137931034483,51.02040816326531
IsSideEffect,144,25,119,17.36111111111111,51.02040816326531
FractionSideEffectCalls,23,6,17,26.08695652173913,12.244897959183673
FractionSideEffectFunctions,2,0,2,0.0,0.0
ImperativeScoreFraction,152,25,127,16.447368421052634,51.02040816326531
HasPointsFraction,382,39,343,10.209424083769633,79.59183673469387
ParadigmScoreFraction,330,34,296,10.303030303030303,69.38775510204081
