name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
Average stretch,8,49.50009070832739,19.55015690780279,60.245128425640594,9.467998194956998,0.472262152432777,0.11272334721767363
AvrParadigmEntropyBool,8,38.64115025420209,27.47097962688141,36.120893904209204,16.9487601962883,0.2599121443065333,0.12312261387585371
AvrParadigmEntropyCount,8,38.6490195694273,27.109534158533393,34.116851514592675,17.15648669409155,0.25373024456798676,0.12800046041583363
AvrParadigmEntropyFraction,8,38.40000015742826,27.293021072167832,26.393937203262244,31.497896958227845,0.13840377094283435,0.11702273093855152
AvrParadigmGiniBool,8,19.71568024587851,16.84597626177911,49.32431876331359,6.699380614059335,0.11430268678728164,0.10832159018375875
AvrParadigmGiniCount,8,19.67820479540779,16.728814720076834,50.7293962746305,8.19845338570137,0.11398990716782452,0.10257819548365889
AvrParadigmGiniFraction,8,18.943248554957997,16.240457817316024,53.84827775269577,2.451769456831027,0.1155996624799299,0.1051005704532377
Max stretch,8,49.50009070832739,19.55015690780279,60.245128425640594,9.467998194956998,0.472262152432777,0.11272334721767363
MaxParadigmEntropyBool,8,39.869684412108214,27.023101473492105,41.71129744988724,20.89098869893269,0.2897454974865996,0.12484136810042558
MaxParadigmEntropyCount,8,40.07244691588237,26.34519639186724,40.41028998819664,20.797077410855948,0.2880746102958126,0.12863094566997701
MaxParadigmEntropyFraction,8,40.11707767150712,26.06350204553049,24.56945684617319,32.33924381515907,0.15571061840637007,0.11905696082009627
MaxParadigmGiniBool,8,22.904524185909427,17.877641072140538,63.15739548764677,8.580450044873258,0.20282287571508337,0.12986045624843037
MaxParadigmGiniCount,8,22.51529511137244,17.582630019002366,61.509711159047384,8.508735453952347,0.19186465999456218,0.12180421336230578
MaxParadigmGiniFraction,8,20.846547190682923,16.38875520489499,68.66462215140635,8.503906091419307,0.18390699040307087,0.09699040587944223
Min stretch,8,49.495597996234956,19.545459124131238,60.233212315059085,9.470796198034789,0.4721620273262748,0.11268477921725745
SumParadigmEntropyBool,8,42.73080072715614,25.285570335011325,38.56958371491042,19.27052308258547,0.3021555150952556,0.12538269338772912
SumParadigmEntropyCount,8,40.49118543521397,26.228343659961023,36.88789729150816,17.693961861659755,0.2807064124152483,0.1297077148403935
SumParadigmEntropyFraction,8,40.11707767150712,26.06350204553049,24.56945684617319,32.33924381515907,0.15571061840637007,0.11905696082009627
SumParadigmGiniBool,8,29.86993404403766,16.66145331843529,46.998464962697255,8.395295485411582,0.25183806677153725,0.08255739557113055
SumParadigmGiniCount,8,29.542602400470642,16.50268343929711,46.50910662214691,8.070258897957329,0.24728052459269864,0.08106004895521296
SumParadigmGiniFraction,8,35.19028300962513,17.322114730343152,48.04738214610674,6.258089308427945,0.3072565470321495,0.08706826786366591
Switch count,8,46.93754844308119,21.36064453054942,48.06208323598277,9.449777195590375,0.39349541044162795,0.1161408603677685
