name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
FanOut,3874,1042,2832,26.897263810015488,99.33269780743565
FanIn,3263,927,2336,28.409439166411275,88.36987607244996
CouplingBetweenObjects,3931,1046,2885,26.609005342152127,99.71401334604386
DepthOfInheritance,2647,557,2090,21.042689837551944,53.098188751191614
LackOfCohesionInMethods,1609,602,1007,37.414543194530765,57.38798856053384
LinesOfCode,4086,1049,3037,25.673029858051883,100.0
SourceLinesOfCode,4086,1049,3037,25.673029858051883,100.0
CommentLinesOfCode,702,463,239,65.95441595441596,44.13727359389895
CommentDensity,702,463,239,65.95441595441596,44.13727359389895
NumberOfChildren,564,160,404,28.368794326241137,15.252621544327932
ResponseForClass,2540,951,1589,37.44094488188976,90.65776930409915
WeightedMethodCount,2257,895,1362,39.654408506867526,85.31935176358436
CyclomaticComplexity,2258,896,1362,39.681133746678476,85.41468064823641
DepthOfNesting,819,488,331,59.584859584859586,46.52049571020019
OutDegree,2041,868,1173,42.528172464478196,82.74547187797903
OutDegreeDistinct,2041,868,1173,42.528172464478196,82.74547187797903
PatternSize,819,488,331,59.584859584859586,46.52049571020019
NumberOfPatternVariables,740,461,279,62.29729729729729,43.94661582459485
ParadigmGiniFraction,1821,743,1078,40.801757276221856,70.82936129647283
