name,tn,fp,fn,tp,r2,precision,recall,mcc
IsRecursive,94,6488,80,6494,-0.9969603005939349,50.023108920043136,98.78308487982963,0.00924459678519485
IsNested,6582,0,6553,21,-0.9923996421729682,100.0,0.31944021904472164,0.040009092245591155
HasNestedMethods,6445,137,6048,526,-0.8805114889119194,79.33634992458522,8.00121691512017,0.1353036211654265
HasFunctions,4564,2018,3610,2964,-0.7111590395466909,59.49417904456041,45.08670520231214,0.14871699823477963
IsFunction,337,6245,385,6189,-1.0158110220672638,49.77481100209104,94.14359598418011,-0.01616670711278927
HasFunctionParameters,6238,344,5680,894,-0.8315604218602106,72.21324717285945,13.599026467903863,0.14338205183073882
HasHigherOrderCalls,4947,1635,3596,2978,-0.5904536133384399,64.556687621938,45.299665348341954,0.21438052104273464
HasFunctionCalls,6285,297,5759,815,-0.8412898264916062,73.29136690647482,12.397322786735625,0.14172896906930682
HasCurrying,262,6320,129,6445,-0.9607790771209326,50.489620054837445,98.03772436872528,0.05942591207358686
HasPatternMatching,5803,779,3704,2870,-0.36302878007956907,78.65168539325843,43.656829936111954,0.35539069395471035
HasLazyValues,6422,160,5559,1015,-0.7388270339672218,86.38297872340426,15.439610587161546,0.22806755435629264
HasMultipleParameterLists,6038,544,4405,2169,-0.5047132350242667,79.94839660892,32.9936111956191,0.3056022820318372
FunctionalScoreBool,4356,2226,2768,3806,-0.5183952102871667,63.09681697612732,57.89473684210527,0.24158590672851638
HasVariables,6515,67,6374,200,-0.9583467259630838,74.90636704119851,3.0422878004259206,0.07178212638316306
HasVariableDefinitions,6573,9,6512,62,-0.9826702375415726,87.32394366197182,0.9431092181320353,0.055031778411330015
HasInnerVariableAssignment,6548,34,6477,97,-0.9796297985942615,74.04580152671755,1.4755095832065714,0.04829085632369051
HasOuterVariableUsage,6523,59,6424,150,-0.9711165695417905,71.77033492822966,2.2817158503194404,0.05539746179631867
HasOuterVariableAssignment,6540,42,6465,109,-0.9784136230153371,72.18543046357617,1.6580468512321267,0.047876898577316564
HasSideEffects,6211,371,5527,1047,-0.7932508911240908,73.83638928067701,15.926376635229692,0.16590719364931233
IsSideEffect,262,6320,511,6063,-1.076923844908217,48.96228700637971,92.22695466991178,-0.08063355617905076
HasSideEffectCalls,6373,209,5884,690,-0.8525394505966573,76.7519466073415,10.495892911469424,0.14506629723992737
HasSideEffectFunctions,6525,57,6251,323,-0.917908887963846,85.0,4.913294797687861,0.1208285526736611
ImperativeScoreBool,6206,376,5589,985,-0.8136218320710751,72.37325495958854,14.983267417097657,0.15220507248903556
HasPointsBool,4103,2479,2454,4120,-0.4998485327085689,62.43370207607213,62.67112868877396,0.25007927285845666
ParadigmScoreBool,4354,2228,2672,3902,-0.48981508418244224,63.654159869494286,59.355034986309704,0.2556449472178529
