name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
baseline,9,37.86172025617258,25.76839263855235,62.0567929843215,17.5422484221926,0.3965339506704049,0.19881107205749654
control,9,41.64725424365711,25.541387770133937,81.59854033626556,19.13737028392348,0.5139182138281513,0.23016973502246632
univariate,9,45.513547578400114,23.806535702777463,89.69963062292965,2.807665941867435,0.5665471816919841,0.18491830745773308
