name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
SwitchCount,1136,328,808,28.87323943661972,23.665223665223664
MaxStretch,6166,1057,5109,17.14239377229971,76.26262626262627
MaxStretchNormalized,6166,1057,5109,17.14239377229971,76.26262626262627
MinStretch,6107,1055,5052,17.27525790076961,76.11832611832612
MinStretchNormalized,6107,1055,5052,17.27525790076961,76.11832611832612
AvgStretch,6166,1057,5109,17.14239377229971,76.26262626262627
AvgStretchNormalized,6166,1057,5109,17.14239377229971,76.26262626262627
