name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
SwitchCount,676,89,587,13.165680473372781,41.2037037037037
MaxStretch,3089,205,2884,6.6364519261897055,94.9074074074074
MaxStretchNormalized,3089,205,2884,6.6364519261897055,94.9074074074074
MinStretch,3072,205,2867,6.673177083333333,94.9074074074074
MinStretchNormalized,3072,205,2867,6.673177083333333,94.9074074074074
AvgStretch,3089,205,2884,6.6364519261897055,94.9074074074074
AvgStretchNormalized,3089,205,2884,6.6364519261897055,94.9074074074074
