name,tn,fp,fn,tp,r2,precision,recall,mcc
CyclomaticComplexity,16571,2785,756,508,-1.9843647408581644,15.426662617673854,40.189873417721515,0.16895456270816375
DepthOfNesting,17193,2163,839,425,-1.5300940276916717,16.421947449768158,33.62341772151899,0.16254225921252322
LinesOfCode,16476,2880,658,606,-1.9818363324360875,17.38382099827883,47.94303797468354,0.21161319936978373
SourceLinesOfCode,16263,3093,679,585,-2.17905218935809,15.905383360522023,46.28164556962025,0.1898741889787945
CommentLinesOfCode,17796,1560,827,437,-1.011770301165896,21.88282423635453,34.572784810126585,0.2150456973687656
CommentDensity,17825,1531,844,420,-1.0016566674775884,21.527421834956435,33.22784810126582,0.2075029392914637
OutDegree,16086,3270,676,588,-2.325699877838553,15.241057542768274,46.51898734177215,0.18221985103953597
OutDegreeDistinct,15998,3358,649,615,-2.3771108490874515,15.479486534105211,48.655063291139236,0.19040910956507448
PatternSize,17190,2166,838,426,-1.5317796333063898,16.435185185185187,33.70253164556962,0.16289511774822626
NumberOfPatternVariables,17394,1962,870,394,-1.3868175504406444,16.723259762309,31.170886075949365,0.15860899962449085
ParadigmEntropyFraction,19356,0,1264,0,-0.06530274850175655,0.0,0.0,0.0
ParadigmGiniFraction,12539,6817,666,598,-5.306693407467281,8.064733648010789,47.310126582278485,0.06043957594449717
