name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CommentDensity,8,24.05549592209757,15.922039944575102,30.35871292533171,16.599073710963456,0.1532438840696234,0.0842350328610765
CommentLinesOfCode,8,24.622333379688516,15.553833920317052,22.76928154936562,13.598858842274145,0.15713095341274322,0.08373886828642046
CyclomaticComplexity,8,18.139103777830403,14.357247176124488,41.60091964470152,7.9765163308368585,0.15886330522498945,0.05903202158908873
DepthOfNesting,8,19.99379183898537,17.138293295451902,35.655265915097715,10.598510635649566,0.15439271175254643,0.05866600221064694
LinesOfCode,8,21.174331804149304,15.707033773566602,49.96648002032545,11.605726718832603,0.2177741729207031,0.09196130631016604
NumberOfPatternVariables,8,20.648476478703998,16.760004584404015,33.23066543113261,8.74333055589404,0.15597211721940074,0.05054962236392331
OutDegree,8,20.876956160295226,15.677161804218713,46.702729732749624,8.456605957210442,0.20499307756874502,0.08869220533566541
OutDegreeDistinct,8,16.22183675920479,10.705995386737847,48.65261382208537,6.509764037450095,0.15038046049919324,0.040123109173619234
ParadigmEntropyFraction,8,0.0,0.0,0.0,0.0,0.0,0.0
ParadigmGiniFraction,8,11.525792257427186,9.551935128706141,51.88394996215786,13.00931420399259,0.07096865060045346,0.05790936932487529
PatternSize,8,20.443062933183963,16.720924398586174,34.02549093118308,7.81758332029468,0.15783331447118026,0.057181396602062805
SourceLinesOfCode,8,20.27251280814225,15.129976715107581,50.42818192228019,11.131311324767204,0.20924606276199106,0.08814537114337698
