commit,faults,path,SwitchCount,MaxStretch,MaxStretchNormalized,MinStretch,MinStretchNormalized,AvgStretch,AvgStretchNormalized
HEAD,0,package cookie - object CookieJar - method requestDomain,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package cookie - object CookieJar - method cookieDomain,0.0,6.0,1.0,6.0,1.0,6.0,1.0
HEAD,0,package cookie - object CookieJar - method cookiePath,0.0,7.0,1.0,7.0,1.0,7.0,1.0
HEAD,0,package cookie - object CookieJar - method hasExpired,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package cookie - object CookieJar - method domainsMatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package cookie - object CookieJar - method pathsMatch,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package cookie - object CookieJar - method apply,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package cookie - class CookieJar - method add,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package cookie - class CookieJar - method add,0.0,16.0,1.0,16.0,1.0,16.0,1.0
HEAD,0,package cookie - class CookieJar - method find,0.0,13.0,1.0,13.0,1.0,13.0,1.0
HEAD,1,package cookie - class CookieJar - method get,0.0,26.0,1.0,26.0,1.0,26.0,1.0
HEAD,0,package protocol - object HttpProtocol - <$anon: io.gatling.core.protocol.ProtocolKey[io.gatling.http.protocol.HttpProtocol io.gatling.http.protocol.HttpComponents]> - method protocolClass,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package protocol - object HttpProtocol - <$anon: io.gatling.core.protocol.ProtocolKey[io.gatling.http.protocol.HttpProtocol io.gatling.http.protocol.HttpComponents]> - method defaultProtocolValue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package protocol - object HttpProtocol - <$anon: io.gatling.core.protocol.ProtocolKey[io.gatling.http.protocol.HttpProtocol io.gatling.http.protocol.HttpComponents]> - method newComponents,1.0,17.0,0.9444444444444444,4.0,0.2222222222222222,10.5,0.5833333333333334
HEAD,2,package protocol - object HttpProtocol - method apply,0.0,54.0,1.0,54.0,1.0,54.0,1.0
HEAD,2,package cache - object LocalAddressSupport - method setLocalAddresses,0.0,43.0,1.0,43.0,1.0,43.0,1.0
HEAD,2,package cache - object LocalAddressSupport - method localIpV4Address,0.0,2.0,1.0,2.0,1.0,2.0,1.0
HEAD,2,package cache - object LocalAddressSupport - method localIpV6Address,0.0,2.0,1.0,2.0,1.0,2.0,1.0
HEAD,0,package protocol - object HttpProtocolBuilder - method toHttpProtocol,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package protocol - object HttpProtocolBuilder - method apply,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package protocol - class HttpProtocolBuilder - method baseUrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package protocol - class HttpProtocolBuilder - method baseUrls,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package protocol - class HttpProtocolBuilder - method baseUrls,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package protocol - class HttpProtocolBuilder - method warmUp,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package protocol - class HttpProtocolBuilder - method disableWarmUp,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package protocol - class HttpProtocolBuilder - method shareConnections,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package protocol - class HttpProtocolBuilder - method localAddress,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package protocol - class HttpProtocolBuilder - method localAddresses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,2,package protocol - class HttpProtocolBuilder - method localAddresses,0.0,4.0,1.0,4.0,1.0,4.0,1.0
HEAD,2,package protocol - class HttpProtocolBuilder - method useAllLocalAddresses,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,2,package protocol - class HttpProtocolBuilder - method useAllLocalAddressesMatching,0.0,15.0,1.0,15.0,1.0,15.0,1.0
HEAD,0,package protocol - class HttpProtocolBuilder - method useAllLocalAddressesMatching - method filter,0.0,9.0,1.0,9.0,1.0,9.0,1.0
HEAD,2,package protocol - class HttpProtocolBuilder - method localAddresses,0.0,6.0,1.0,6.0,1.0,6.0,1.0
HEAD,0,package protocol - class HttpProtocolBuilder - method maxConnectionsPerHost,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package protocol - class HttpProtocolBuilder - method perUserKeyManagerFactory,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package protocol - class HttpProtocolBuilder - method disableAutoReferer,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package protocol - class HttpProtocolBuilder - method disableAutoOrigin,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package protocol - class HttpProtocolBuilder - method disableCaching,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package protocol - class HttpProtocolBuilder - method header,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package protocol - class HttpProtocolBuilder - method headers,0.0,2.0,1.0,2.0,1.0,2.0,1.0
HEAD,0,package protocol - class HttpProtocolBuilder - method acceptHeader,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package protocol - class HttpProtocolBuilder - method acceptCharsetHeader,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package protocol - class HttpProtocolBuilder - method acceptEncodingHeader,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package protocol - class HttpProtocolBuilder - method acceptLanguageHeader,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package protocol - class HttpProtocolBuilder - method authorizationHeader,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package protocol - class HttpProtocolBuilder - method connectionHeader,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package protocol - class HttpProtocolBuilder - method contentTypeHeader,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package protocol - class HttpProtocolBuilder - method doNotTrackHeader,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package protocol - class HttpProtocolBuilder - method originHeader,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package protocol - class HttpProtocolBuilder - method userAgentHeader,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package protocol - class HttpProtocolBuilder - method upgradeInsecureRequestsHeader,0.0,1.0,1.0,1.0,1.0,1.0,1.0
