commit,faults,path,SwitchCount,MaxStretch,MaxStretchNormalized,MinStretch,MinStretchNormalized,AvgStretch,AvgStretchNormalized
HEAD,0,package har - object HarParser - class HarHeader,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package har - object HarParser - class HarRequestPostData,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package har - object HarParser - class HarRequestPostParam,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package har - object HarParser - class HarResponse,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package har - object HarParser - class HarResponseContent,0.0,1.0,1.0,1.0,1.0,1.0,1.0
HEAD,0,package har - object HarParser - class HarTimings,0.0,3.0,1.0,3.0,1.0,3.0,1.0
HEAD,1,package internal - object Comparisons,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package stats - object LogFileReader,1.0,13.0,0.8125,7.0,0.4375,10.0,0.625
HEAD,0,package stats - class LogFileReader,9.0,47.0,0.35074626865671643,4.0,0.029850746268656716,17.0,0.12686567164179105
HEAD,1,package util - object HttpUtils,0.0,20.0,1.0,20.0,1.0,20.0,1.0
HEAD,1,package controller - class RecorderController,8.0,33.0,0.38823529411764707,2.0,0.023529411764705882,11.666666666666666,0.1372549019607843
HEAD,0,package action - trait Action,1.0,14.0,0.5833333333333334,12.0,0.5,13.0,0.5416666666666666
HEAD,0,package action - trait ChainableAction,1.0,28.0,0.875,11.0,0.34375,19.5,0.609375
HEAD,0,package action - class ActorDelegatingAction,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package action - trait ExitableAction,1.0,8.0,0.8,4.0,0.4,6.0,0.6
HEAD,1,package action - trait RequestAction,3.0,13.0,0.43333333333333335,3.0,0.1,9.25,0.30833333333333335
HEAD,1,package check - class ChecksumCheck,0.0,10.0,1.0,10.0,1.0,10.0,1.0
HEAD,0,package builder - object HttpAttributes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package builder - class HttpAttributes,0.0,13.0,1.0,13.0,1.0,13.0,1.0
HEAD,0,package builder - object HttpRequestBuilder,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package builder - class HttpRequestBuilder,6.0,103.0,0.6866666666666666,5.0,0.03333333333333333,24.428571428571427,0.16285714285714284
HEAD,1,package checksum - object HttpChecksumCheckMaterializer,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package checksum - class HttpChecksumCheckMaterializer,0.0,7.0,1.0,7.0,1.0,7.0,1.0
HEAD,0,package response - trait HttpResult,0.0,5.0,1.0,5.0,1.0,5.0,1.0
