name,count,precision mean,precision std,recall mean,recall std,mcc mean,mcc std
CountCurrying,8,12.300475790705246,10.960008824919194,35.733366816562295,44.169684135126474,0.02543902831303815,0.031011073423346313
CountFunctionCalls,8,13.499977495456873,8.667984339780459,29.22135090672884,34.939724686051036,0.044005603010220426,0.04906065727680999
CountFunctionParameters,8,10.958706073578798,8.520204049729317,51.074166710665914,39.13114360975768,0.03892391430498014,0.050617617433685355
CountFunctions,8,14.069718344648336,9.577197653371934,37.87265193845475,6.343946954460571,0.10109500624820669,0.05554497210666405
CountHigherOrderCalls,8,14.47500511941581,10.118481003056726,40.014949030385985,4.671181648774967,0.10589994846146138,0.045081530257995245
CountInnerVariableAssignment,8,17.784188630125662,9.394014676858141,28.6222843130655,40.32975953928274,0.059102930777051574,0.04401786618761293
CountLazyValues,8,13.541260327826329,10.630768997214005,30.67804595815138,42.19410926277045,0.0296702747890745,0.042876260509260425
CountNestedDepth,8,11.572270719564115,10.526646863806425,38.78921870755415,47.81752943126849,0.012613848287238388,0.017152977571391247
CountNestedMethods,8,22.26150037081123,19.96385553923708,11.828036588475229,5.556562776347977,0.08650780285417295,0.0351401915856492
CountOuterVariableAssignment,8,10.73563473719123,9.162654010048477,53.43973732473613,47.0399651628291,0.021750654549295124,0.041515895106783975
CountOuterVariableUsage,8,12.16176863844059,8.552962406311487,45.31982767044425,44.926433282049686,0.043356029269309024,0.034273323959310355
CountParameterLists,8,13.426107378954518,13.40135270804642,43.31102862190239,27.182276556884958,0.08058145313442605,0.0623339172783488
CountPatternMatching,8,19.700153518164985,16.88685254226275,36.725028903088266,10.896206396426068,0.1533263907249494,0.055298673493636506
CountRecursiveCalls,8,12.933194332053056,10.538550168254462,28.27230494352846,44.37118092832129,0.026384090224351536,0.018485849368669136
CountSideEffectCalls,8,16.005048408100816,8.831868163489629,45.65899205137681,31.55696301114039,0.10996923046697567,0.08187519795842166
CountSideEffectFunctions,8,26.513439935872377,12.323611783493698,21.342581721314033,32.03879464966565,0.10722565465151083,0.06555725524439111
CountSideEffects,8,14.168212303036475,8.704985560644497,43.17260778892317,27.593556105377814,0.0894464924903308,0.07452995128132614
CountVariableDefinitions,8,16.629011683861645,11.558220838892971,17.944710410121708,32.534516290293894,0.04122610814493524,0.04787652082127328
CountVariables,8,13.379295699079902,8.482575989161708,36.14489599912322,38.2556999334007,0.055308092113088236,0.03968294008426941
FunctionalScoreCount,8,15.022811459840264,10.20190827319061,45.05050736179403,6.7924090607466505,0.12804098945413228,0.05532323670023191
HasPointsCount,8,12.315089054165536,10.874264866743971,82.72350491583188,10.786698114043954,0.1332044401671417,0.045997506762303804
ImperativeScoreCount,8,14.415597233065004,8.887754766533892,46.39533408691362,30.2541108343175,0.09282685851383768,0.07278539224294532
IsFunction,8,9.911946194928984,8.607396072808118,61.21036883774328,42.61493554896679,0.009495920734094563,0.02362427378752772
IsSideEffect,8,11.28916880375037,8.362092117922064,50.53890970828398,40.615635209608044,0.04550398993171756,0.024171473721419194
ParadigmScoreCount,8,11.814505337840522,11.472100624105593,53.314389219254025,21.0243440314772,0.07490622847183499,0.07783733866989814
