name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
FanOut,1558,87,1471,5.58408215661104,100.0
FanIn,1296,80,1216,6.172839506172839,91.95402298850574
CouplingBetweenObjects,1609,87,1522,5.40708514605345,100.0
DepthOfInheritance,1017,27,990,2.6548672566371683,31.03448275862069
LackOfCohesionInMethods,520,25,495,4.807692307692308,28.735632183908045
LinesOfCode,1619,87,1532,5.373687461395924,100.0
SourceLinesOfCode,1619,87,1532,5.373687461395924,100.0
CommentLinesOfCode,376,50,326,13.297872340425531,57.47126436781609
CommentDensity,376,50,326,13.297872340425531,57.47126436781609
NumberOfChildren,259,17,242,6.563706563706563,19.54022988505747
ResponseForClass,1055,78,977,7.393364928909953,89.65517241379311
WeightedMethodCount,963,74,889,7.684319833852545,85.0574712643678
CyclomaticComplexity,964,74,890,7.676348547717843,85.0574712643678
DepthOfNesting,270,45,225,16.666666666666664,51.724137931034484
OutDegree,875,73,802,8.342857142857143,83.9080459770115
OutDegreeDistinct,875,73,802,8.342857142857143,83.9080459770115
PatternSize,270,45,225,16.666666666666664,51.724137931034484
NumberOfPatternVariables,249,43,206,17.269076305220885,49.42528735632184
ParadigmGiniFraction,829,59,770,7.117008443908324,67.81609195402298
