commit,faults,path,Switch count,Max stretch,Min stretch,Average stretch,parParadigmEntropyBool,parParadigmGiniBool,parParadigmEntropyCount,parParadigmGiniCount,parParadigmEntropyFraction,parParadigmGiniFraction
HEAD,0,package stream - object ZSink - method dropWhile,2.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method dropWhileZIO,2.0,3.0,3.0,3.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method environment,0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package stream - object ZSink - method environmentWith,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package stream - object ZSink - method environmentWithZIO,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package stream - object ZSink - method environmentWithSink,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package stream - object ZSink - method exists,2.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,1,package stream - object ZSink - method fail,1.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method failCause,1.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,1,package stream - object ZSink - method fold,2.0,32.0,32.0,32.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method fold - method foldChunkSplit,0.0,11.0,11.0,11.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method fold - method foldChunkSplit - method fold,0.0,6.0,6.0,6.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method fold - method reader,0.0,11.0,11.0,11.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method foldChunks,2.0,19.0,19.0,19.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method foldChunks - method reader,0.0,10.0,10.0,10.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method foldChunksZIO,2.0,15.0,15.0,15.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method foldChunksZIO - method reader,0.0,6.0,6.0,6.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,1,package stream - object ZSink - method foldLeft,2.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method foldLeftChunks,2.0,3.0,3.0,3.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method foldLeftChunksZIO,2.0,3.0,3.0,3.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method foldLeftZIO,2.0,3.0,3.0,3.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,1,package stream - object ZSink - method foldUntil,2.0,7.0,7.0,7.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method foldUntilZIO,2.0,5.0,5.0,5.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,3,package stream - object ZSink - method foldWeighted,2.0,3.0,3.0,3.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,3,package stream - object ZSink - method foldWeightedDecompose,2.0,50.0,50.0,50.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method foldWeightedDecompose - method go,0.0,41.0,41.0,41.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method foldWeightedDecompose - method go - method fold,0.0,22.0,22.0,22.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package stream - object ZSink - method foldWeightedDecomposeZIO,2.0,50.0,50.0,50.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method foldWeightedDecomposeZIO - method go,0.0,41.0,41.0,41.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method foldWeightedDecomposeZIO - method go - method fold,0.0,26.0,26.0,26.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,1,package stream - object ZSink - method foldWeightedZIO,2.0,5.0,5.0,5.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method foldZIO,2.0,36.0,36.0,36.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method foldZIO - method foldChunkSplitZIO,0.0,14.0,14.0,14.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method foldZIO - method foldChunkSplitZIO - method fold,0.0,7.0,7.0,7.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method foldZIO - method reader,0.0,12.0,12.0,12.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method forall,2.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method foreach,2.0,11.0,11.0,11.0,0.5916727785823275,0.24489795918367355,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method foreachChunk,2.0,10.0,10.0,10.0,0.5916727785823275,0.24489795918367355,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method foreachWhile,2.0,24.0,24.0,24.0,0.5435644431995964,0.21875,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method foreachWhile - method go,0.0,12.0,12.0,12.0,0.6500224216483541,0.2777777777777777,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method foreachChunkWhile,2.0,14.0,14.0,14.0,0.5916727785823275,0.24489795918367355,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method fromChannel,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package stream - object ZSink - method fromPush,2.0,35.0,35.0,35.0,0.5916727785823275,0.24489795918367355,0.37123232664087563,0.13265306122448978,-0.0,0.0
HEAD,0,package stream - object ZSink - method fromPush - method pull,0.0,27.0,27.0,27.0,0.5435644431995964,0.21875,0.41381685030363374,0.15277777777777787,-0.0,0.0
HEAD,0,package stream - object ZSink - method fromZIO,1.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method fromQueue,2.0,1.0,1.0,1.0,0.8112781244591328,0.375,-0.0,0.0,-0.0,0.0
HEAD,1,package stream - object ZSink - method fromQueueWithShutdown,2.0,4.0,4.0,4.0,0.8112781244591328,0.375,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method fromHub,1.0,3.0,3.0,3.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method fromHubWithShutdown,1.0,3.0,3.0,3.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,1,package stream - object ZSink - method head,0.0,3.0,3.0,3.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,1,package stream - object ZSink - method last,0.0,1.0,1.0,1.0,-0.0,0.0,-0.0,0.0,-0.0,1.0
HEAD,0,package stream - object ZSink - method leftover,1.0,1.0,1.0,1.0,1.0,0.5,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method log,1.0,1.0,1.0,1.0,1.0,0.5,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method logAnnotate,1.0,3.0,3.0,3.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method logAnnotate,1.0,5.0,5.0,5.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method logAnnotate,1.0,3.0,3.0,3.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method logAnnotations,0.0,1.0,1.0,1.0,-0.0,1.0,-0.0,1.0,-0.0,1.0
HEAD,0,package stream - object ZSink - method logDebug,1.0,1.0,1.0,1.0,1.0,0.5,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method logError,1.0,1.0,1.0,1.0,1.0,0.5,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method logErrorCause,1.0,1.0,1.0,1.0,1.0,0.5,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method logFatal,1.0,1.0,1.0,1.0,1.0,0.5,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method logInfo,1.0,1.0,1.0,1.0,1.0,0.5,-0.0,0.0,-0.0,0.0
HEAD,0,package stream - object ZSink - method logLevel,1.0,3.0,3.0,3.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
