name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
IsNested,1,0,1,0.0,0.0
FractionFunctions,1220,231,989,18.934426229508198,45.294117647058826
IsFunction,220,48,172,21.818181818181817,9.411764705882353
HasFunctionParameters,1534,235,1299,15.31942633637549,46.07843137254902
FractionHigherOrderCalls,393,133,260,33.842239185750635,26.078431372549023
FractionFunctionCalls,231,66,165,28.57142857142857,12.941176470588237
FractionCurrying,19,9,10,47.368421052631575,1.7647058823529411
FractionPatternMatching,147,49,98,33.33333333333333,9.607843137254903
FractionLazyValues,29,16,13,55.172413793103445,3.1372549019607843
HasMultipleParameterLists,2518,299,2219,11.87450357426529,58.62745098039216
FunctionalScoreFraction,3414,365,3049,10.691271236086703,71.56862745098039
FractionVariables,37,8,29,21.62162162162162,1.5686274509803921
FractionInnerVariableAssignment,1,1,0,100.0,0.19607843137254902
FractionOuterVariableUsage,37,8,29,21.62162162162162,1.5686274509803921
FractionOuterVariableAssignment,5,0,5,0.0,0.0
FractionSideEffects,613,110,503,17.94453507340946,21.568627450980394
IsSideEffect,491,71,420,14.460285132382891,13.92156862745098
FractionSideEffectCalls,32,4,28,12.5,0.7843137254901961
ImperativeScoreFraction,623,111,512,17.81701444622793,21.764705882352942
HasPointsFraction,3663,396,3267,10.81081081081081,77.64705882352942
ParadigmScoreFraction,3359,359,3000,10.687704674010122,70.3921568627451
