name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
FractionFunctions,45,20,25,44.44444444444444,7.604562737642586
IsFunction,24,3,21,12.5,1.1406844106463878
HasFunctionParameters,78,45,33,57.692307692307686,17.110266159695815
FractionHigherOrderCalls,38,22,16,57.89473684210527,8.365019011406844
FractionFunctionCalls,21,3,18,14.285714285714285,1.1406844106463878
FractionPatternMatching,19,7,12,36.84210526315789,2.6615969581749046
HasMultipleParameterLists,241,148,93,61.41078838174274,56.27376425855514
FunctionalScoreFraction,302,171,131,56.622516556291394,65.0190114068441
FractionVariables,1,0,1,0.0,0.0
FractionOuterVariableUsage,1,0,1,0.0,0.0
FractionSideEffects,238,141,97,59.2436974789916,53.61216730038023
IsSideEffect,238,141,97,59.2436974789916,53.61216730038023
FractionSideEffectCalls,1,0,1,0.0,0.0
FractionSideEffectFunctions,1,0,1,0.0,0.0
ImperativeScoreFraction,238,141,97,59.2436974789916,53.61216730038023
HasPointsFraction,394,209,185,53.045685279187815,79.46768060836501
ParadigmScoreFraction,336,185,151,55.05952380952381,70.34220532319392
