name,count,mean mean,mean std,std mean,std std
FractionCurrying,9,0.0022806716926201333,0.004326154363610036,0.03396796637270456,0.03526750709956266
FractionFunctionCalls,9,0.004992669874159467,0.0021798055260066076,0.06821784933400037,0.01871457525143433
FractionFunctions,9,0.07147761852364516,0.047002750295210845,0.2452405186410922,0.06937195781477884
FractionHigherOrderCalls,9,0.026239320950139963,0.02209705882857329,0.14841079799433363,0.05902869742062784
FractionInnerVariableAssignment,9,0.00023676732822736296,0.0004528577705656971,0.008148836876262312,0.013836512965288613
FractionLazyValues,9,0.0038896258210472778,0.004192997672389289,0.05093160230772965,0.037733813248712084
FractionNestedMethods,9,2.155404677227778e-05,6.466214031683333e-05,0.0015474319488139666,0.0046422958464419
FractionOuterVariableAssignment,9,0.0017687215294488112,0.0026486472234166086,0.02890434919538682,0.03224592337265999
FractionOuterVariableUsage,9,0.008794651108454933,0.007380629581512309,0.0810539259999671,0.048613457787153744
FractionPatternMatching,9,0.01439902202008071,0.01483590542491727,0.10649501056136688,0.05468412585570907
FractionRecursiveCalls,9,0.00021288494447419258,0.00045642382675269096,0.008305045845977589,0.012715904981830619
FractionSideEffectCalls,9,0.010185399322329945,0.010762197337462684,0.08925024426547869,0.047610318346869844
FractionSideEffectFunctions,9,0.0005657299920879444,0.00047675316676754206,0.01919687983596851,0.014881180649913997
FractionSideEffects,9,0.10738241083059735,0.07678808113262835,0.2833678315507793,0.10785444650022326
FractionVariableDefinitions,9,0.0,0.0,0.0,0.0
FractionVariables,9,0.008963225108606877,0.007541052712566105,0.08185203450952727,0.048999094321678024
FunctionalScoreFraction,9,0.4137897953135622,0.17831168080041152,0.73464927032774,0.18282235749984954
HasFunctionParameters,9,0.07672305976388889,0.053395681198096775,0.24805268244327378,0.08740013552967955
HasMultipleParameterLists,9,0.1592321124837469,0.11586227989120582,0.33094975467589255,0.11837967021208326
HasPointsFraction,9,0.36589017013039055,0.10717291235307988,0.469776701681903,0.03638599120203416
ImperativeScoreFraction,9,0.2438697771097354,0.17085745707809596,0.6480836452268941,0.24731500898340011
IsFunction,9,0.023462117612360278,0.020314690497842413,0.1366809950626197,0.06597371024805632
IsNested,9,0.03085913758062652,0.017516557119490427,0.1651599788453481,0.05156479464801079
IsSideEffect,9,0.10597287188998192,0.07687771064168028,0.28109241878033436,0.10870161579098261
ParadigmScoreFraction,9,0.16241750293040613,0.15490925979681883,0.5371279971630797,0.07311540011581295
