name,rows_with_data,faulty_rows_with_data,non_faulty_rows_with_data,percentage_faulty,percentage_total_faults
SwitchCount,1025,98,927,9.560975609756097,14.080459770114942
MaxStretch,6282,673,5609,10.713148678764725,96.69540229885058
MaxStretchNormalized,6282,673,5609,10.713148678764725,96.69540229885058
MinStretch,6099,655,5444,10.739465486145269,94.10919540229885
MinStretchNormalized,6099,655,5444,10.739465486145269,94.10919540229885
AvgStretch,6282,673,5609,10.713148678764725,96.69540229885058
AvgStretchNormalized,6282,673,5609,10.713148678764725,96.69540229885058
