name,count,percentage_faulty mean,percentage_faulty std,percentage_total_faults mean,percentage_total_faults std
AvgStretch,9,11.118444168087061,11.011680746376783,82.25803620106394,10.606269275272641
AvgStretchNormalized,9,11.118444168087061,11.011680746376783,82.25803620106394,10.606269275272641
MaxStretch,9,11.118444168087061,11.011680746376783,82.25803620106394,10.606269275272641
MaxStretchNormalized,9,11.118444168087061,11.011680746376783,82.25803620106394,10.606269275272641
MinStretch,9,11.176428831406426,11.056967482316788,81.50116677927275,10.246453161059065
MinStretchNormalized,9,11.176428831406426,11.056967482316788,81.50116677927275,10.246453161059065
SwitchCount,9,16.076993519747322,12.341773469811956,29.02685182918803,19.788861243756685
