name,count,mean mean,mean std,std mean,std std
FractionCurrying,9,0.004442451300388389,0.006185865864405458,0.05163539425463367,0.04407035109510458
FractionFunctionCalls,9,0.015203890672594256,0.006648330215619442,0.11887625425290255,0.030359735632879564
FractionFunctions,9,0.12052471565131752,0.051940925639778326,0.3165243823377516,0.0628337941606471
FractionHigherOrderCalls,9,0.053509388454423566,0.036287925666196014,0.21280153093928603,0.06905757874085107
FractionInnerVariableAssignment,9,0.0007376552854507667,0.0018045296112056712,0.013492484483316124,0.024944030098105176
FractionLazyValues,9,0.013341522383514545,0.018844253686198156,0.08911528082444312,0.07438500445723424
FractionNestedMethods,9,4.9792117907733334e-05,0.0001493763537232,0.0023518540856061667,0.0070555622568185
FractionOuterVariableAssignment,9,0.0027355459673615,0.003459366259268506,0.03733104457930118,0.03861656098621706
FractionOuterVariableUsage,9,0.014500019864325999,0.012317515095071872,0.10614216012052499,0.05711140314893425
FractionPatternMatching,9,0.034171035346429374,0.02930946393858688,0.1669417236864048,0.07034001387778313
FractionRecursiveCalls,9,0.0008796830057556112,0.002276973981111948,0.013978253598717842,0.02765513950265438
FractionSideEffectCalls,9,0.02215808769450361,0.02474171668723436,0.13076176725059455,0.06741002753655391
FractionSideEffectFunctions,9,0.0019698226095658,0.0016227943331079083,0.03587950940572591,0.027629085993630502
FractionSideEffects,9,0.15937414790392668,0.08776179368349409,0.34521614988414107,0.09544502696773957
FractionVariableDefinitions,9,0.0,0.0,0.0,0.0
FractionVariables,9,0.014524915923279865,0.012378366105542297,0.106199525990901,0.0572163148149468
FunctionalScoreFraction,9,0.5424065556356261,0.16892301466157783,0.8825904243755078,0.14701222266980749
HasFunctionParameters,9,0.10404423738153547,0.04812894165696851,0.29596407912745526,0.06418295963980701
HasMultipleParameterLists,9,0.1985709539224425,0.12949929831355236,0.36865362432235327,0.097764851880844
HasPointsFraction,9,0.43376596049934246,0.0873399850967755,0.4889169571845095,0.007674493752762941
ImperativeScoreFraction,9,0.3590224848843646,0.20505496422013406,0.8030443046380956,0.24013121665430548
IsFunction,9,0.045751817174387956,0.02980607305578018,0.19632595940678121,0.07009547719545606
IsNested,9,0.0003467860389375889,0.00048597916150565514,0.011958415757815678,0.015137397927278421
IsSideEffect,9,0.15724987698420584,0.08822071185022073,0.3428126989204294,0.09620064236705322
ParadigmScoreFraction,9,0.2728875095149538,0.11858028919001154,0.5201430954420766,0.03299740041866063
